FrecEspacial,Orientation,Categoria,CorrectAns,Frecuencia,Orientacion,tecla,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instrucciones2.started,Instrucciones2.stopped,Instrucciones.started,Instrucciones.stopped,instrucciones3.started,instrucciones3.stopped,Intrucciones1.started,Intrucciones1.stopped,text_2.started,text_2.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating.started,grating.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.48877641866224,174,B,right,,,,0,15,15,15,,,,,,,,,,,,,,,right,1,0.08374869998078793,59.709123700042255,None,59.60901789995842,None,59.825179300038144,None,,,,,,,,,,,,,,,,Abtobella,001,2022-06-21_16h38.43.698,PruebaGabor2,2022.1.3,59.97037464671237,
6.34624095869614,210,B,right,,,,0,16,16,16,,,,,,,,,,,,,,,right,1,0.6468030998948961,61.0094597999705,None,60.909312800038606,None,61.67659070005175,None,,,,,,,,,,,,,,,,Abtobella,001,2022-06-21_16h38.43.698,PruebaGabor2,2022.1.3,59.97037464671237,
6.22544387677702,87,B,right,,,,0,17,17,17,,,,,,,,,,,,,,,None,0,,62.85928710002918,None,62.7593923000386,65.7602395999711,65.86040020000655,None,,,,,,,,,,,,,,,,Abtobella,001,2022-06-21_16h38.43.698,PruebaGabor2,2022.1.3,59.97037464671237,
6.55648003231694,36,B,right,,,,0,18,18,18,,,,,,,,,,,,,,,right,1,0.45933659991715103,67.04494060005527,None,66.94462880003266,None,67.52769959997386,None,,,,,,,,,,,,,,,,Abtobella,001,2022-06-21_16h38.43.698,PruebaGabor2,2022.1.3,59.97037464671237,
6.59467094736406,116,B,right,,,,0,19,19,19,,,,,,,,,,,,,,,right,1,1.6732098999200389,68.71200389997102,None,68.6116699000122,None,70.41233970003668,None,,,,,,,,,,,,,,,,Abtobella,001,2022-06-21_16h38.43.698,PruebaGabor2,2022.1.3,59.97037464671237,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.92995310004335,None,space,1.5093921000370756,71.44282580004074,None,,,,,,,,,,Abtobella,001,2022-06-21_16h38.43.698,PruebaGabor2,2022.1.3,59.97037464671237,
,,A,,5.93196959075185,127.47737405748008,left,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,73.08003409998491,None,right,1,0.7721892000408843,73.1800293000415,None,73.99358939996455,None,Abtobella,001,2022-06-21_16h38.43.698,PruebaGabor2,2022.1.3,59.97037464671237,
,,A,,5.854430776194954,117.43066219475884,left,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,75.08056669996586,None,right,1,0.5072532999329269,75.18078389996663,None,75.71417729998939,None,Abtobella,001,2022-06-21_16h38.43.698,PruebaGabor2,2022.1.3,59.97037464671237,
,,A,,5.965715904251782,125.78797409596945,left,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,76.79702669999097,None,right,1,0.1669648999813944,76.8971757000545,None,77.0972560000373,None,Abtobella,001,2022-06-21_16h38.43.698,PruebaGabor2,2022.1.3,59.97037464671237,
,,A,,6.211277113859689,125.83613903175356,left,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,78.1816113999812,None,right,1,0.1755669000558555,78.28158459998667,None,78.48169759998564,None,Abtobella,001,2022-06-21_16h38.43.698,PruebaGabor2,2022.1.3,59.97037464671237,
