39.6106 	EXP 	grating: autoDraw = False
39.6950 	EXP 	CorrecoIncorrec: autoDraw = True
40.6161 	DATA 	Keypress: left
42.7054 	EXP 	CorrecoIncorrec: autoDraw = False
42.8053 	EXP 	feedback: autoDraw = True
44.8077 	EXP 	New trial (rep=0, index=3): {'FrecEspacial': 0.045, 'Orientation': 135.0, 'Fase': 0.0, 'Respuesta': 'Incorrecta', 'CorrectAns': 'left'}
44.8190 	EXP 	grating: autoDraw = False
44.8190 	EXP 	CorrecoIncorrec: autoDraw = False
44.8190 	EXP 	feedback: autoDraw = False
44.8190 	EXP 	grating: ori = 135.0
44.8190 	EXP 	grating: sf = array([0.045, 0.045])
44.8190 	EXP 	feedback: text = 'Incorrecta'
44.9049 	EXP 	grating: autoDraw = True
47.9144 	EXP 	grating: autoDraw = False
47.9978 	EXP 	CorrecoIncorrec: autoDraw = True
49.5324 	DATA 	Keypress: left
51.0112 	EXP 	CorrecoIncorrec: autoDraw = False
51.1092 	EXP 	feedback: autoDraw = True
53.1077 	EXP 	New trial (rep=0, index=4): {'FrecEspacial': 0.09, 'Orientation': 0.0, 'Fase': 0.0, 'Respuesta': 'Correcta', 'CorrectAns': 'right'}
53.1223 	EXP 	grating: autoDraw = False
53.1223 	EXP 	CorrecoIncorrec: autoDraw = False
53.1223 	EXP 	feedback: autoDraw = False
53.1223 	EXP 	grating: ori = 0.0
53.1223 	EXP 	grating: sf = array([0.09, 0.09])
53.1223 	EXP 	feedback: text = 'Correcta'
53.2058 	EXP 	grating: autoDraw = True
56.2172 	EXP 	grating: autoDraw = False
56.3171 	EXP 	CorrecoIncorrec: autoDraw = True
56.6257 	DATA 	Keypress: right
58.0689 	DATA 	Keypress: escape
58.2643 	EXP 	window1: mouseVisible = True
