Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Orden,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4.08807541345859,121.78673616566,C,left,0.020440377067292948,11,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.1859057000001485,52.25165960000231,None,52.151623100002325,None,53.471594800001185,None,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
3.97308644904996,130.600474201337,C,left,0.0198654322452498,12,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.8079589000008127,54.669258300000365,None,54.56931760000225,None,55.502511499998946,None,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
4.33655731695023,122.266729602767,C,left,0.02168278658475115,13,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.0709175999982108,56.687047899999015,None,56.58709640000234,None,57.788285599999654,None,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
4.36292548452127,122.048955725982,C,left,0.02181462742260635,14,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.6665818000001309,58.98728979999942,None,58.8871407000006,None,59.67108509999889,None,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
6.21753476784453,124.977612727287,D,right,0.03108767383922265,15,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.8554326999983459,60.85451499999908,None,60.75413230000049,None,61.73805600000196,None,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
4.37409266459488,120.871756794389,C,left,0.021870463322974397,16,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.7077581999983522,62.9217682999988,None,62.822045799999614,None,63.65556529999958,None,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
6.0389343246197,124.824012507754,D,right,0.030194671623098503,17,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.7666974999956437,64.83872809999957,None,64.73921899999914,None,65.62286980000135,None,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
6.00539778672543,121.531819967067,D,right,0.03002698893362715,18,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.9587394999980461,66.80675089999932,None,66.70680830000128,None,67.79046650000237,None,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
6.03311475641765,125.747387448784,D,right,0.03016557378208825,19,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.6633554999971238,68.97421020000183,None,68.8740859999998,None,69.65765970000211,None,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
5.92116904802556,124.69145744445,D,right,0.029605845240127802,20,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.48481259999607573,70.84088970000084,None,70.74080139999933,None,71.36204350000116,None,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.90850890000002,None,space,0.4376150999996753,73.408228100001,None,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
6.23036061399096,125.549882299659,D,right,0.0311518030699548,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9752124000006,None,right,1,1.1222318000000087,74.07542749999993,None,75.23344960000031,None,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
4.29814884017468,128.787297250169,C,left,0.0214907442008734,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3259672000022,None,left,1,0.6912582000004477,76.42614650000178,None,77.14311090000047,None,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
6.16923167429551,128.234172105707,D,right,0.03084615837147755,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.22676670000146,None,right,1,1.1441644999977143,78.32659780000176,None,79.4931918000002,None,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
6.22238997797004,125.506457536291,D,right,0.0311119498898502,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.57765020000079,None,right,1,0.6319268000006559,80.67761679999967,None,81.32794230000218,None,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
4.08180738017108,126.804790008955,C,left,0.0204090369008554,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.4114742999991,None,right,0,0.8865776999991795,82.5115145000018,None,83.43252579999898,None,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
5.98071417673421,125.125631000143,D,right,0.02990357088367105,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.52878930000224,None,right,1,0.6736213999975007,84.62870649999968,None,85.33198370000173,None,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
6.09831842541326,126.29361036976,D,right,0.0304915921270663,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.42977919999976,None,left,0,0.8839364999985264,86.52983250000034,None,87.43452700000125,None,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
6.24755672722504,130.752703805366,D,right,0.0312377836361252,8,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.53046080000058,None,right,1,0.6715502999977616,88.63045950000014,None,89.33272910000233,None,AntonellaNoviembre,001,2022-11-15_14h11.58.300,PruebaGabor2,2022.1.3,59.996892161330834,
