Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,58.526062799966894,62.21178099990357,None,58.526062799966894,62.643542199977674,,,,,,,,,,,,,,,,,,,,,,,,,,,SeptiembreAntonella,001,2022-09-22_15h40.28.177,PruebaGabor2,2022.1.3,60.05464971391023,
,,,,,,,,,,,,,,62.21178099990357,63.14379909995478,None,62.21178099990357,63.72781159996521,,,,,,,,,,,,,,,,,,,,,,SeptiembreAntonella,001,2022-09-22_15h40.28.177,PruebaGabor2,2022.1.3,60.05464971391023,
,,,,,,,,,,,,,,,,,,,63.14379909995478,64.24444869998842,None,63.14379909995478,64.77791869989596,,,,,,,,,,,,,,,,,SeptiembreAntonella,001,2022-09-22_15h40.28.177,PruebaGabor2,2022.1.3,60.05464971391023,
,,,,,,,,,,,,,,,,,,,,,,,,64.24444869998842,65.19465419999324,None,64.24444869998842,67.44544919999316,,,,,,,,,,,,SeptiembreAntonella,001,2022-09-22_15h40.28.177,PruebaGabor2,2022.1.3,60.05464971391023,
4.17843512507528,168,A,left,0.020892175625376402,0,0,0,12,,,,,,,,,,,,,,,,,,,,,65.19465419999324,None,right,0,0.5567519000032917,69.3961262999801,None,69.29589089995716,None,69.97942200000398,None,SeptiembreAntonella,001,2022-09-22_15h40.28.177,PruebaGabor2,2022.1.3,60.05464971391023,
4.28989131572139,326,A,left,0.021449456578606953,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,right,0,0.613891200046055,71.16316619992722,None,71.06303709989879,None,71.82199289998971,None,SeptiembreAntonella,001,2022-09-22_15h40.28.177,PruebaGabor2,2022.1.3,60.05464971391023,
6.371803479359,81,B,right,0.031859017396795,0,2,2,18,,,,,,,,,,,,,,,,,,,,,,,right,1,0.7165426999563351,73.01341619994491,None,72.91355880000629,None,73.74735869991127,None,SeptiembreAntonella,001,2022-09-22_15h40.28.177,PruebaGabor2,2022.1.3,60.05464971391023,
6.42492405285687,263,B,right,0.03212462026428435,0,3,3,17,,,,,,,,,,,,,,,,,,,,,,,left,0,0.9492585000116378,74.93126300000586,None,74.83083699992858,None,75.8987023999216,None,SeptiembreAntonella,001,2022-09-22_15h40.28.177,PruebaGabor2,2022.1.3,60.05464971391023,
