,Frecuencia,Orientacion,Categoria
0,6.378567661591116,126.05833340686722,B
1,6.594007446381771,128.05192649249162,B
2,6.542264235857475,120.02677190031162,B
3,6.450854088805098,130.38570749152447,B
4,6.424062368769422,124.38679504014445,B
5,6.72636540731159,126.12792320677023,B
6,6.378633505089961,125.21402442643179,B
7,6.572447078441927,122.2546738170843,B
8,6.385552624028353,122.29025830065248,B
9,6.4777545242220285,126.7729927813511,B
