"count","ptCnt","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","liftOffDiff","Compatibilidad",Grupo Lift Off,Grupo Lift Off Diff,Grupo MoveTime
2812,0,436,4,12,0,0,0,1,668,2262,1501,12,"Mike sold the land to you",761,1,Grupo B,Grupo B,Grupo B
2821,0,436,4,21,1,0,0,1,626,2067,1523,7,"Joe kicked you the soccer ball",544,0,Grupo B,Grupo B,Grupo B
2822,0,436,4,22,1,1,0,1,511,2244,1293,29,"You hit Paul the baseball",951,1,Grupo B,Grupo B,Grupo B
2824,0,436,4,24,1,0,0,1,548,2187,1460,3,"Mark dealt the cards to you",727,0,Grupo B,Grupo B,Grupo B
2825,0,436,4,25,1,0,0,1,470,2740,1684,2,"Vincent donated money to you",1056,0,Grupo B,Grupo B,Grupo B
2827,0,436,4,27,1,0,0,1,463,2779,1693,4,"Jeff entrusted the key to you",1086,0,Grupo B,Grupo B,Grupo B
2830,0,436,4,30,1,0,0,1,426,1904,1347,9,"Mike rolled you the marble",557,0,Grupo B,Grupo B,Grupo B
2832,0,436,4,32,0,1,0,1,575,3241,1639,33,"You dedicated the song to John",1602,0,Grupo B,Grupo B,Grupo B
2836,0,436,4,36,1,1,0,1,541,1966,1439,26,"You bought Christine ice cream",527,1,Grupo B,Grupo B,Grupo B
2844,0,436,4,44,0,0,0,1,516,2497,1874,13,"Sara transmitted the orders to you",623,1,Grupo B,Grupo B,Grupo B
2846,0,436,4,46,1,1,0,1,463,2299,1681,21,"You delivered the Pizza to Andy",618,1,Grupo B,Grupo B,Grupo B
2847,0,436,4,47,0,0,0,1,542,2169,1647,16,"Dan confessed his secret to you",522,1,Grupo B,Grupo B,Grupo B
2849,0,436,4,49,1,0,0,1,445,3338,1623,8,"Shawn shot you the rubber band",1715,0,Grupo B,Grupo B,Grupo B
2850,0,436,4,50,0,0,0,1,497,2884,2138,15,"Anna transferred responsibility to you",746,1,Grupo B,Grupo B,Grupo B
2855,0,436,4,55,0,1,0,1,483,2278,1390,34,"You sang Jenni a song",888,0,Grupo B,Grupo B,Grupo B
2858,0,436,4,58,1,0,0,1,543,2277,1579,5,"Katie handed the puppy to you",698,0,Grupo B,Grupo B,Grupo B
2859,0,436,4,59,0,1,0,1,654,2509,1507,40,"You pitched Andy the idea",1002,0,Grupo B,Grupo B,Grupo B
2862,0,436,4,62,1,1,0,1,643,2180,1321,24,"You drove the car to Amber",859,1,Grupo B,Grupo B,Grupo B
2867,0,436,4,67,0,0,0,1,589,1832,1277,19,"Liz told you the story",555,1,Grupo B,Grupo B,Grupo B
2869,0,436,4,69,1,1,0,1,649,2088,1483,23,"You kicked the football to Jack",605,1,Grupo B,Grupo B,Grupo B
2870,0,436,4,70,0,1,0,1,649,2184,1579,37,"You offered Chris some writing tips",605,0,Grupo B,Grupo B,Grupo B
2875,0,436,4,75,1,1,0,1,533,2261,1511,28,"You handed Courtney the notebook",750,1,Grupo B,Grupo B,Grupo B
2884,0,437,3,4,1,0,0,1,291,2720,1647,16,"Dan confessed his secret to you",1073,0,Grupo B,Grupo B,Grupo B
2886,0,437,3,6,1,1,0,1,298,1700,1126,39,"You taught him a lesson",574,1,Grupo B,Grupo B,Grupo B
2888,0,437,3,8,0,0,0,1,735,2717,1684,2,"Vincent donated money to you",1033,1,Grupo B,Grupo B,Grupo B
2897,0,437,3,17,0,0,0,1,341,2463,1233,6,"Diane threw you the pen",1230,1,Grupo B,Grupo B,Grupo B
2902,0,437,3,22,0,0,0,1,436,2958,1646,1,"Alex forked over the cash to you",1312,1,Grupo B,Grupo B,Grupo B
2903,0,437,3,23,0,0,0,1,387,2466,1693,4,"Jeff entrusted the key to you",773,1,Grupo B,Grupo B,Grupo B
2907,0,437,3,27,0,0,0,1,397,3642,1623,8,"Shawn shot you the rubber band",2019,1,Grupo B,Grupo B,Grupo B
2913,0,437,3,33,0,0,0,1,273,2634,1579,5,"Katie handed the puppy to you",1055,1,Grupo B,Grupo B,Grupo B
2917,0,437,3,37,0,1,0,1,262,3433,1439,26,"You bought Christine ice cream",1994,0,Grupo B,Grupo B,Grupo B
2920,0,437,3,40,1,0,0,1,214,2534,1501,12,"Mike sold the land to you",1033,0,Grupo B,Grupo B,Grupo B
2922,0,437,3,42,0,1,0,1,343,2320,1681,21,"You delivered the Pizza to Andy",639,0,Grupo B,Grupo B,Grupo B
2924,0,437,3,44,1,0,0,1,306,2314,1371,20,"Your family sent you regards",943,0,Grupo B,Grupo B,Grupo B
2927,0,437,3,47,0,1,0,1,377,2069,1483,23,"You kicked the football to Jack",586,0,Grupo B,Grupo B,Grupo B
2934,0,437,3,54,1,0,0,1,353,2805,2184,14,"The policeman radioed the message to you",621,0,Grupo B,Grupo B,Grupo B
2936,0,437,3,56,1,0,0,1,326,2822,1724,17,"You received the complaint from Ian",1098,0,Grupo B,Grupo B,Grupo B
2938,0,437,3,58,1,1,0,1,357,2250,1579,37,"You offered Chris some writing tips",671,1,Grupo B,Grupo B,Grupo B
2939,0,437,3,59,0,1,0,1,443,2631,1511,28,"You handed Courtney the notebook",1120,0,Grupo B,Grupo B,Grupo B
2941,0,437,3,61,1,1,0,1,278,2663,1647,32,"You devoted your time to Tiana",1016,1,Grupo B,Grupo B,Grupo B
2942,0,437,3,62,0,1,0,1,465,2495,1744,30,"You conveyed the message to Adam",751,0,Grupo B,Grupo B,Grupo B
2948,0,437,3,68,1,0,0,1,308,2739,2138,15,"Anna transferred responsibility to you",601,0,Grupo B,Grupo B,Grupo B
2949,0,437,3,69,1,1,0,1,555,2029,1390,34,"You sang Jenni a song",639,1,Grupo B,Grupo B,Grupo B
2950,0,437,3,70,1,1,0,1,447,1947,1639,33,"You dedicated the song to John",308,1,Grupo B,Grupo B,Grupo B
2951,0,437,3,71,0,0,0,1,295,2848,1523,7,"Joe kicked you the soccer ball",1325,1,Grupo B,Grupo B,Grupo B
2954,0,437,3,74,1,0,0,1,353,2063,1277,19,"Liz told you the story",786,0,Grupo B,Grupo B,Grupo B
2956,0,437,3,76,1,1,0,1,384,2061,1635,35,"You gave Jesse another chance",426,1,Grupo B,Grupo B,Grupo B
2958,0,437,3,78,1,0,0,1,439,2447,1874,13,"Sara transmitted the orders to you",573,0,Grupo B,Grupo B,Grupo B
2959,0,437,3,79,0,0,0,1,413,2864,1473,10,"Your dad poured you some water",1391,1,Grupo B,Grupo B,Grupo B
2968,0,438,4,8,0,0,0,1,358,3227,1874,13,"Sara transmitted the orders to you",1353,1,Grupo B,Grupo B,Grupo B
2970,0,438,4,10,0,1,0,1,184,2245,1126,39,"You taught him a lesson",1119,0,Grupo B,Grupo B,Grupo B
2972,0,438,4,12,1,0,0,1,306,2635,1473,10,"Your dad poured you some water",1162,0,Grupo B,Grupo B,Grupo B
2975,0,438,4,15,1,0,0,1,333,2160,1523,7,"Joe kicked you the soccer ball",637,0,Grupo B,Grupo B,Grupo B
2976,0,438,4,16,0,1,0,1,350,2145,1639,33,"You dedicated the song to John",506,0,Grupo B,Grupo B,Grupo B
2978,0,438,4,18,0,1,0,1,186,2226,1390,34,"You sang Jenni a song",836,0,Grupo B,Grupo B,Grupo B
2980,0,438,4,20,0,0,0,1,168,2735,1371,20,"Your family sent you regards",1364,1,Grupo B,Grupo B,Grupo B
2981,0,438,4,21,1,1,0,1,623,1949,1293,29,"You hit Paul the baseball",656,1,Grupo B,Grupo B,Grupo B
3000,0,438,4,40,0,1,0,1,159,2913,1635,35,"You gave Jesse another chance",1278,0,Grupo B,Grupo B,Grupo B
3011,0,438,4,51,1,0,0,1,3841,4577,1693,4,"Jeff entrusted the key to you",2884,0,Grupo B,Grupo B,Grupo B
3017,0,438,4,57,0,1,0,1,215,2935,1579,37,"You offered Chris some writing tips",1356,0,Grupo B,Grupo B,Grupo B
3018,0,438,4,58,0,0,0,1,696,1962,1304,18,"Amanda paid you tribute",658,1,Grupo B,Grupo B,Grupo B
3022,0,438,4,62,0,0,0,1,353,3955,2138,15,"Anna transferred responsibility to you",1817,1,Grupo B,Grupo B,Grupo B
3025,0,438,4,65,1,1,0,1,318,2127,1681,21,"You delivered the Pizza to Andy",446,1,Grupo B,Grupo B,Grupo B
3028,0,438,4,68,0,1,0,1,494,2063,1307,38,"You blew your sister a kiss",756,0,Grupo B,Grupo B,Grupo B
3035,0,438,4,75,0,0,0,1,412,1927,1647,16,"Dan confessed his secret to you",280,1,Grupo B,Grupo B,Grupo B
3043,0,439,1,3,1,1,0,1,143,2713,1407,40,"You sent your family regards",1306,1,Grupo B,Grupo B,Grupo A
3046,0,439,1,6,1,1,0,1,140,1919,1371,32,"You sold the land to Mike",548,1,Grupo B,Grupo B,Grupo A
3047,0,439,1,7,0,0,0,1,138,1787,1489,3,"Jack kicked the football to you",298,1,Grupo B,Grupo B,Grupo A
3048,0,439,1,8,0,0,0,1,147,2338,1704,10,"Adam conveyed the message to you",634,1,Grupo B,Grupo B,Grupo A
3050,0,439,1,10,0,1,0,1,175,1975,1364,29,"You rolled Mike the marble",611,0,Grupo B,Grupo B,Grupo A
3051,0,439,1,11,0,1,0,1,151,1552,1186,26,"You threw Diane the pen",366,0,Grupo B,Grupo B,Grupo A
3054,0,439,1,14,0,0,0,1,162,1853,1559,8,"Courtney handed you the notebook",294,1,Grupo B,Grupo B,Grupo A
3057,0,439,1,17,0,0,0,1,164,1768,1503,1,"Andy delivered the pizza to you",265,1,Grupo B,Grupo B,Grupo A
3058,0,439,1,18,0,1,0,1,128,4121,1645,27,"You kicked Joe the soccer ball",2476,0,Grupo B,Grupo B,Grupo A
3060,0,439,1,20,1,0,0,1,163,1696,1022,19,"He taught you a lesson",674,0,Grupo B,Grupo B,Grupo A
3061,0,439,1,21,0,1,0,1,109,1897,1427,30,"You poured your dad some water",470,0,Grupo B,Grupo B,Grupo A
3065,0,439,1,25,1,1,0,1,187,2764,1856,33,"You transmitted the orders to Sara",908,1,Grupo B,Grupo B,Grupo A
3072,0,439,1,32,0,0,0,1,145,2528,1875,5,"Kelly dispensed the rations to you",653,1,Grupo B,Grupo B,Grupo A
3074,0,439,1,34,1,1,0,1,153,1868,1600,36,"You confessed your secret to Dan",268,1,Grupo B,Grupo B,Grupo A
3077,0,439,1,37,1,0,0,1,185,1950,1508,17,"Chris offered you some writing tips",442,0,Grupo B,Grupo B,Grupo A
3078,0,439,1,38,0,1,0,1,108,3413,1620,28,"You shot Shawn the rubber band",1793,0,Grupo B,Grupo B,Grupo A
3079,0,439,1,39,0,0,0,1,101,3076,1534,2,"Helen awarded a medal to you",1542,1,Grupo B,Grupo B,Grupo A
3083,0,439,1,43,1,1,0,1,169,2624,1270,38,"You paid Amanda tribute",1354,1,Grupo B,Grupo B,Grupo A
3084,0,439,1,44,1,0,0,1,143,2309,1472,20,"Andy pitched you the idea",837,0,Grupo B,Grupo B,Grupo A
3089,0,439,1,49,0,0,0,1,137,2005,1433,4,"Amber drove the car to you",572,1,Grupo B,Grupo B,Grupo A
3090,0,439,1,50,1,0,0,1,153,1611,1698,15,"Jesse gave you another chance",-87,0,Grupo B,Grupo B,Grupo A
3091,0,439,1,51,1,1,0,1,143,2025,1724,37,"Ian received the complaint from you",301,1,Grupo B,Grupo B,Grupo A
3092,0,439,1,52,0,1,0,1,101,2255,1634,24,"You entrusted the key to Jeff",621,0,Grupo B,Grupo B,Grupo A
3095,0,439,1,55,1,0,0,1,163,2907,1390,18,"Your sister blew you a kiss",1517,0,Grupo B,Grupo B,Grupo A
3097,0,439,1,57,0,0,0,1,80,1564,1396,6,"Christine bought you ice cream",168,1,Grupo B,Grupo B,Grupo A
3098,0,439,1,58,1,1,0,1,150,2330,2065,34,"You radioed the message to the policeman",265,1,Grupo B,Grupo B,Grupo A
3101,0,439,1,61,1,1,0,1,150,2763,2034,35,"You transferred responsibility to Anna",729,1,Grupo B,Grupo B,Grupo A
3102,0,439,1,62,1,0,0,1,145,1707,1369,14,"Jenni sang you a song",338,0,Grupo B,Grupo B,Grupo A
3103,0,439,1,63,1,1,0,1,180,2422,1310,39,"You told Liz the story",1112,1,Grupo B,Grupo B,Grupo A
3105,0,439,1,65,0,1,0,1,127,1850,1637,22,"You donated money to Vincent",213,0,Grupo B,Grupo B,Grupo A
3109,0,439,1,69,0,1,0,1,57,1927,1567,25,"You handed the puppy to Katie",360,0,Grupo B,Grupo B,Grupo A
3116,0,439,1,76,0,0,0,1,59,3503,1926,7,"Sally slid you the cafeteria tray",1577,1,Grupo B,Grupo B,Grupo A
3118,0,439,1,78,1,0,0,1,597,2302,1746,12,"Tiana devoted her time to you",556,0,Grupo B,Grupo B,Grupo A
3120,0,439,1,80,1,0,0,1,191,2378,1696,13,"John dedicated the song to you",682,0,Grupo B,Grupo B,Grupo A
3128,0,440,2,8,0,0,0,1,700,1732,1369,14,"Jenni sang you a song",363,1,Grupo B,Grupo B,Grupo B
3129,0,440,2,9,0,1,0,1,323,2094,1600,36,"You confessed your secret to Dan",494,0,Grupo B,Grupo B,Grupo B
3140,0,440,2,20,0,0,0,1,269,2568,1022,19,"He taught you a lesson",1546,1,Grupo B,Grupo B,Grupo B
3142,0,440,2,22,0,1,0,1,199,2928,1407,40,"You sent your family regards",1521,0,Grupo B,Grupo B,Grupo B
3150,0,440,2,30,1,1,0,1,344,1847,1567,25,"You handed the puppy to Katie",280,1,Grupo B,Grupo B,Grupo B
3155,0,440,2,35,0,0,0,1,119,3542,1696,13,"John dedicated the song to you",1846,1,Grupo B,Grupo B,Grupo B
3161,0,440,2,41,0,0,0,1,2807,3039,1805,11,"Art bestowed the honor upon you",1234,1,Grupo B,Grupo B,Grupo B
3164,0,440,2,44,1,0,0,1,194,2893,1322,9,"Paul hit you the baseball",1571,0,Grupo B,Grupo B,Grupo B
3170,0,440,2,50,0,0,0,1,156,2895,1390,18,"Your sister blew you a kiss",1505,1,Grupo B,Grupo B,Grupo B
3175,0,440,2,55,1,0,0,1,235,2889,1704,10,"Adam conveyed the message to you",1185,0,Grupo B,Grupo B,Grupo B
3177,0,440,2,57,0,1,0,1,171,2659,1310,39,"You told Liz the story",1349,0,Grupo B,Grupo B,Grupo B
3180,0,440,2,60,0,0,0,1,265,2360,1698,15,"Jesse gave you another chance",662,1,Grupo B,Grupo B,Grupo B
3191,0,440,2,71,1,0,0,1,331,2324,1396,6,"Christine bought you ice cream",928,0,Grupo B,Grupo B,Grupo B
3195,0,440,2,75,0,1,0,1,417,3651,2065,34,"You radioed the message to the policeman",1586,0,Grupo B,Grupo B,Grupo B
3202,0,441,2,2,1,0,0,1,112,2420,1926,7,"Sally slid you the cafeteria tray",494,0,Grupo B,Grupo A,Grupo B
3206,0,441,2,6,1,1,0,1,249,1810,1422,23,"You dealt the cards to Mark",388,1,Grupo B,Grupo A,Grupo B
3210,0,441,2,10,1,1,0,1,5493,2201,1567,25,"You handed the puppy to Katie",634,1,Grupo B,Grupo A,Grupo B
3218,0,441,2,18,0,1,0,1,495,1803,1310,39,"You told Liz the story",493,0,Grupo B,Grupo A,Grupo B
3221,0,441,2,21,0,0,0,1,284,2337,1733,16,"Steve lavished you with praise",604,1,Grupo B,Grupo A,Grupo B
3227,0,441,2,27,0,0,0,1,331,2317,1805,11,"Art bestowed the honor upon you",512,1,Grupo B,Grupo A,Grupo B
3235,0,441,2,35,0,1,0,1,472,2306,1600,36,"You confessed your secret to Dan",706,0,Grupo B,Grupo A,Grupo B
3236,0,441,2,36,1,0,0,1,492,1920,1396,6,"Christine bought you ice cream",524,0,Grupo B,Grupo A,Grupo B
3250,0,441,2,50,1,1,0,1,149,1800,1364,29,"You rolled Mike the marble",436,1,Grupo B,Grupo A,Grupo B
3251,0,441,2,51,0,0,0,1,469,2715,1472,20,"Andy pitched you the idea",1243,1,Grupo B,Grupo A,Grupo B
3257,0,441,2,57,0,1,0,1,394,2473,2034,35,"You transferred responsibility to Anna",439,0,Grupo B,Grupo A,Grupo B
3262,0,441,2,62,1,0,0,1,300,2636,1875,5,"Kelly dispensed the rations to you",761,0,Grupo B,Grupo A,Grupo B
3263,0,441,2,63,1,1,0,1,263,2635,1637,22,"You donated money to Vincent",998,1,Grupo B,Grupo A,Grupo B
3267,0,441,2,67,0,0,0,1,162,2945,1698,15,"Jesse gave you another chance",1247,1,Grupo B,Grupo A,Grupo B
3268,0,441,2,68,0,1,0,1,217,1638,1182,31,"You slipped Heather a note",456,0,Grupo B,Grupo A,Grupo B
3274,0,441,2,74,1,0,0,1,154,2001,1322,9,"Paul hit you the baseball",679,0,Grupo B,Grupo A,Grupo B
3276,0,441,2,76,0,1,0,1,187,2426,1724,37,"Ian received the complaint from you",702,0,Grupo B,Grupo A,Grupo B
3279,0,441,2,79,1,0,0,1,160,1911,1433,4,"Amber drove the car to you",478,0,Grupo B,Grupo A,Grupo B
3285,0,442,4,5,0,0,0,1,335,1943,1724,17,"You received the complaint from Ian",219,1,Grupo B,Grupo B,Grupo A
3286,0,442,4,6,1,0,0,1,220,3623,1646,1,"Alex forked over the cash to you",1977,0,Grupo B,Grupo B,Grupo A
3288,0,442,4,8,0,1,0,1,176,3034,1126,39,"You taught him a lesson",1908,0,Grupo B,Grupo B,Grupo A
3299,0,442,4,19,0,1,0,1,272,2919,1635,35,"You gave Jesse another chance",1284,0,Grupo B,Grupo B,Grupo A
3305,0,442,4,25,1,0,0,1,236,2116,1473,10,"Your dad poured you some water",643,0,Grupo B,Grupo B,Grupo A
3306,0,442,4,26,1,1,0,1,247,2264,1681,21,"You delivered the Pizza to Andy",583,1,Grupo B,Grupo B,Grupo A
3308,0,442,4,28,1,1,0,1,212,1891,1439,26,"You bought Christine ice cream",452,1,Grupo B,Grupo B,Grupo A
3309,0,442,4,29,1,0,0,1,209,2153,1347,9,"Mike rolled you the marble",806,0,Grupo B,Grupo B,Grupo A
3314,0,442,4,34,0,0,0,1,444,3015,2184,14,"The policeman radioed the message to you",831,1,Grupo B,Grupo B,Grupo A
3318,0,442,4,38,1,1,0,1,311,2494,1744,30,"You conveyed the message to Adam",750,1,Grupo B,Grupo B,Grupo A
3319,0,442,4,39,1,0,0,1,253,2289,1693,4,"Jeff entrusted the key to you",596,0,Grupo B,Grupo B,Grupo A
3320,0,442,4,40,0,1,0,1,344,2491,1579,37,"You offered Chris some writing tips",912,0,Grupo B,Grupo B,Grupo A
3322,0,442,4,42,0,1,0,1,273,2761,1390,34,"You sang Jenni a song",1371,0,Grupo B,Grupo B,Grupo A
3325,0,442,4,45,1,1,0,1,210,1929,1511,28,"You handed Courtney the notebook",418,1,Grupo B,Grupo B,Grupo A
3327,0,442,4,47,1,0,0,1,796,2490,1460,3,"Mark dealt the cards to you",1030,0,Grupo B,Grupo B,Grupo A
3329,0,442,4,49,0,1,0,1,260,3612,1639,33,"You dedicated the song to John",1973,0,Grupo B,Grupo B,Grupo A
3331,0,442,4,51,1,0,0,1,185,3015,1623,8,"Shawn shot you the rubber band",1392,0,Grupo B,Grupo B,Grupo A
3332,0,442,4,52,0,0,0,1,256,2978,1874,13,"Sara transmitted the orders to you",1104,1,Grupo B,Grupo B,Grupo A
3333,0,442,4,53,0,1,0,1,322,2158,1647,32,"You devoted your time to Tiana",511,0,Grupo B,Grupo B,Grupo A
3336,0,442,4,56,1,0,0,1,201,3563,1233,6,"Diane threw you the pen",2330,0,Grupo B,Grupo B,Grupo A
3338,0,442,4,58,0,0,0,1,230,3953,2138,15,"Anna transferred responsibility to you",1815,1,Grupo B,Grupo B,Grupo A
3342,0,442,4,62,0,0,0,1,344,2484,1304,18,"Amanda paid you tribute",1180,1,Grupo B,Grupo B,Grupo A
3343,0,442,4,63,0,0,0,1,304,2220,1277,19,"Liz told you the story",943,1,Grupo B,Grupo B,Grupo A
3346,0,442,4,66,1,1,0,1,226,2393,1321,24,"You drove the car to Amber",1072,1,Grupo B,Grupo B,Grupo A
3347,0,442,4,67,1,0,0,1,222,2515,1579,5,"Katie handed the puppy to you",936,0,Grupo B,Grupo B,Grupo A
3349,0,442,4,69,1,0,0,1,205,3041,1523,7,"Joe kicked you the soccer ball",1518,0,Grupo B,Grupo B,Grupo A
3354,0,442,4,74,1,0,0,1,316,3468,1684,2,"Vincent donated money to you",1784,0,Grupo B,Grupo B,Grupo A
3360,0,442,4,80,0,0,0,1,272,3599,1647,16,"Dan confessed his secret to you",1952,1,Grupo B,Grupo B,Grupo A
3376,0,443,1,16,0,0,0,1,3885,2895,1534,2,"Helen awarded a medal to you",1361,1,Grupo B,Grupo B,Grupo B
3377,0,443,1,17,1,1,0,1,342,1765,1310,39,"You told Liz the story",455,1,Grupo B,Grupo B,Grupo B
3378,0,443,1,18,0,0,0,1,1529,2462,1396,6,"Christine bought you ice cream",1066,1,Grupo B,Grupo B,Grupo B
3379,0,443,1,19,1,0,0,1,247,1811,1390,18,"Your sister blew you a kiss",421,0,Grupo B,Grupo B,Grupo B
3383,0,443,1,23,1,1,0,1,350,2026,1371,32,"You sold the land to Mike",655,1,Grupo B,Grupo B,Grupo B
3384,0,443,1,24,0,0,0,1,351,1837,1503,1,"Andy delivered the pizza to you",334,1,Grupo B,Grupo B,Grupo B
3385,0,443,1,25,0,0,0,1,334,2170,1559,8,"Courtney handed you the notebook",611,1,Grupo B,Grupo B,Grupo B
3387,0,443,1,27,1,0,0,1,337,2035,1698,15,"Jesse gave you another chance",337,0,Grupo B,Grupo B,Grupo B
3397,0,443,1,37,0,1,0,1,220,2044,1637,22,"You donated money to Vincent",407,0,Grupo B,Grupo B,Grupo B
3398,0,443,1,38,0,0,0,1,724,2035,1489,3,"Jack kicked the football to you",546,1,Grupo B,Grupo B,Grupo B
3399,0,443,1,39,1,0,0,1,321,2230,1022,19,"He taught you a lesson",1208,0,Grupo B,Grupo B,Grupo B
3412,0,443,1,52,1,0,0,1,239,2728,1746,12,"Tiana devoted her time to you",982,0,Grupo B,Grupo B,Grupo B
3413,0,443,1,53,0,1,0,1,305,2856,1427,30,"You poured your dad some water",1429,0,Grupo B,Grupo B,Grupo B
3415,0,443,1,55,0,1,0,1,107,3968,1634,24,"You entrusted the key to Jeff",2334,0,Grupo B,Grupo B,Grupo B
3417,0,443,1,57,1,1,0,1,430,2718,2034,35,"You transferred responsibility to Anna",684,1,Grupo B,Grupo B,Grupo B
3418,0,443,1,58,1,1,0,1,533,1849,1407,40,"You sent your family regards",442,1,Grupo B,Grupo B,Grupo B
3419,0,443,1,59,0,0,0,1,96,4572,1704,10,"Adam conveyed the message to you",2868,1,Grupo B,Grupo B,Grupo B
3422,0,443,1,62,1,1,0,1,233,2352,1600,36,"You confessed your secret to Dan",752,1,Grupo B,Grupo B,Grupo B
3423,0,443,1,63,1,1,0,1,364,1889,1270,38,"You paid Amanda tribute",619,1,Grupo B,Grupo B,Grupo B
3428,0,443,1,68,1,0,0,1,422,2022,1696,13,"John dedicated the song to you",326,0,Grupo B,Grupo B,Grupo B
3430,0,443,1,70,1,0,0,1,298,1968,1508,17,"Chris offered you some writing tips",460,0,Grupo B,Grupo B,Grupo B
3431,0,443,1,71,1,1,0,1,342,2055,1724,37,"Ian received the complaint from you",331,1,Grupo B,Grupo B,Grupo B
3432,0,443,1,72,0,1,0,1,234,2638,1186,26,"You threw Diane the pen",1452,0,Grupo B,Grupo B,Grupo B
3434,0,443,1,74,1,1,0,1,188,2605,1856,33,"You transmitted the orders to Sara",749,1,Grupo B,Grupo B,Grupo B
3435,0,443,1,75,0,1,0,1,260,2025,1567,25,"You handed the puppy to Katie",458,0,Grupo B,Grupo B,Grupo B
3437,0,443,1,77,1,0,0,1,213,2223,1369,14,"Jenni sang you a song",854,0,Grupo B,Grupo B,Grupo B
3442,0,444,3,2,0,1,0,1,401,1870,1681,21,"You delivered the Pizza to Andy",189,0,Grupo A,Grupo A,Grupo A
3443,0,444,3,3,0,0,0,1,371,1556,1473,10,"Your dad poured you some water",83,1,Grupo A,Grupo A,Grupo A
3448,0,444,3,8,1,1,0,1,291,1851,1647,32,"You devoted your time to Tiana",204,1,Grupo A,Grupo A,Grupo A
3455,0,444,3,15,0,0,0,1,412,2115,1623,8,"Shawn shot you the rubber band",492,1,Grupo A,Grupo A,Grupo A
3456,0,444,3,16,0,0,0,1,177,1813,1523,7,"Joe kicked you the soccer ball",290,1,Grupo A,Grupo A,Grupo A
3458,0,444,3,18,0,0,0,1,305,2121,1693,4,"Jeff entrusted the key to you",428,1,Grupo A,Grupo A,Grupo A
3461,0,444,3,21,1,1,0,1,263,2082,1507,40,"You pitched Andy the idea",575,1,Grupo A,Grupo A,Grupo A
3462,0,444,3,22,0,0,0,1,273,1826,1460,3,"Mark dealt the cards to you",366,1,Grupo A,Grupo A,Grupo A
3465,0,444,3,25,1,1,0,1,467,1933,1126,39,"You taught him a lesson",807,1,Grupo A,Grupo A,Grupo A
3466,0,444,3,26,1,1,0,1,214,1738,1390,34,"You sang Jenni a song",348,1,Grupo A,Grupo A,Grupo A
3468,0,444,3,28,1,0,0,1,179,1774,1371,20,"Your family sent you regards",403,0,Grupo A,Grupo A,Grupo A
3469,0,444,3,29,0,0,0,1,288,1816,1684,2,"Vincent donated money to you",132,1,Grupo A,Grupo A,Grupo A
3475,0,444,3,35,1,0,0,1,281,1734,1002,11,"Heather slipped you a note",732,0,Grupo A,Grupo A,Grupo A
3476,0,444,3,36,1,0,0,1,249,1729,1304,18,"Amanda paid you tribute",425,0,Grupo A,Grupo A,Grupo A
3478,0,444,3,38,1,0,0,1,187,2412,2138,15,"Anna transferred responsibility to you",274,0,Grupo A,Grupo A,Grupo A
3479,0,444,3,39,0,0,0,1,348,1808,1579,5,"Katie handed the puppy to you",229,1,Grupo A,Grupo A,Grupo A
3480,0,444,3,40,1,0,0,1,203,1770,1501,12,"Mike sold the land to you",269,0,Grupo A,Grupo A,Grupo A
3485,0,444,3,45,1,0,0,1,185,2681,1724,17,"You received the complaint from Ian",957,0,Grupo A,Grupo A,Grupo A
3489,0,444,3,49,1,0,0,1,26,1883,1647,16,"Dan confessed his secret to you",236,0,Grupo A,Grupo A,Grupo A
3495,0,444,3,55,0,1,0,1,251,1582,1321,24,"You drove the car to Amber",261,0,Grupo A,Grupo A,Grupo A
3498,0,444,3,58,1,1,0,1,309,1986,1579,37,"You offered Chris some writing tips",407,1,Grupo A,Grupo A,Grupo A
3499,0,444,3,59,1,1,0,1,288,1789,1639,33,"You dedicated the song to John",150,1,Grupo A,Grupo A,Grupo A
3508,0,444,3,68,0,1,0,1,321,2502,1439,26,"You bought Christine ice cream",1063,0,Grupo A,Grupo A,Grupo A
3511,0,444,3,71,1,0,0,1,360,1787,1277,19,"Liz told you the story",510,0,Grupo A,Grupo A,Grupo A
3512,0,444,3,72,1,1,0,1,214,2135,1307,38,"You blew your sister a kiss",828,1,Grupo A,Grupo A,Grupo A
3516,0,444,3,76,1,1,0,1,311,1820,1635,35,"You gave Jesse another chance",185,1,Grupo A,Grupo A,Grupo A
3519,0,444,3,79,0,1,0,1,349,1942,1511,28,"You handed Courtney the notebook",431,0,Grupo A,Grupo A,Grupo A
3524,0,445,2,4,1,1,0,1,475,2667,1567,25,"You handed the puppy to Katie",1100,1,Grupo B,Grupo B,Grupo B
3527,0,445,2,7,0,0,0,1,528,2333,1746,12,"Tiana devoted her time to you",587,1,Grupo B,Grupo B,Grupo B
3533,0,445,2,13,0,1,0,1,434,2024,1407,40,"You sent your family regards",617,0,Grupo B,Grupo B,Grupo B
3538,0,445,2,18,0,1,0,1,374,2334,1600,36,"You confessed your secret to Dan",734,0,Grupo B,Grupo B,Grupo B
3541,0,445,2,21,0,0,0,1,438,2842,1472,20,"Andy pitched you the idea",1370,1,Grupo B,Grupo B,Grupo B
