,Frecuencia,Orientacion,Categoria
0,4.362925484521273,122.04895572598252,C
1,4.277462247058605,127.35314068363034,C
2,4.276782495808333,124.10217189112824,C
3,3.973086449049964,130.60047420133773,C
4,4.358915752485222,126.42891187122989,C
5,4.251058047059579,121.56446201466473,C
6,4.37409266459488,120.87175679438951,C
7,4.288948891737342,121.7354216850805,C
8,4.336557316950232,122.26672960276757,C
9,4.088075413458599,121.78673616566078,C
