Frecuencia,Orientaciondecimal,Categoria,Tecla,FrecuenciaEspacial,Orientacion,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.12015737910944,0.960355341119567,A,left,0.030600786895547197,96.0355341119567,0,0,0,0,12.59330390021205,13.160175499971956,13.160175499971956,13.877225399948657,13.877225399948657,14.443935899995267,14.443935899995267,14.87726949993521,14.87726949993521,None,None,0,19.096228800248355,None,19.011793700046837,22.046125300228596,22.09938699984923,None,fgh,001,2023-10-10_16h36.51.630,PruebaGabor2,2022.1.3,60.10496721838931,
