Frecuencia,Orientaciondecimal,Categoria,Tecla,FrecuenciaEspacial,Orientacion,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.12015737910944,0.960355341119567,A,left,0.030600786895547197,96.0355341119567,0,0,0,0,22.10832060035318,25.37607690040022,25.37607690040022,26.510218600276858,26.510218600276858,26.89311180030927,26.89311180030927,27.876883200369775,27.876883200369775,None,None,0,32.077996500302106,None,31.978049700148404,34.97905050031841,35.082376200240105,None,"anto,",001,2023-10-10_16h16.19.782,PruebaGabor2,2022.1.3,60.21383124730939,
,,,,,,,,,,,,,,,,,,,,None,0,36.262712200172246,None,36.1631793002598,39.163643800187856,,,,,,,,,
