Frecuencia,Orientaciondecimales,Categoria,Orientacion,FrecuenciaEspacial,tecla,Tecla,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,keyrespTest.keys,keyrespTest.corr,keyrespTest.rt,keyrespTest.started,keyrespTest.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.75266988645415,0.981868948378523,A,98.18689483785231,0.02876334943227075,left,,0,0,0,0,,,,,20.554903500000364,21.871640500001376,21.871640500001376,23.37253960000089,23.37253960000089,24.139218299998902,24.139218299998902,25.156022300001496,25.156022300001496,None,right,0,0.7568183000003046,29.35772530000031,None,29.25741769999877,None,30.141557599999942,None,,,,,,,,,,,,,,,,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.63503896122014,0.942857344714462,A,94.2857344714462,0.028175194806100697,left,,0,1,1,1,,,,,,,,,,,,,,,left,1,0.9334529999978258,31.32493859999886,None,31.22487739999997,None,32.27595719999954,None,,,,,,,,,,,,,,,,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.75349902682942,0.976843040460124,A,97.6843040460124,0.0287674951341471,left,,0,2,2,2,,,,,,,,,,,,,,,left,1,0.7029965000001539,33.45913709999877,None,33.35892469999817,None,34.192527600000176,None,,,,,,,,,,,,,,,,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
6.76753116765003,0.60647052076609,B,60.647052076609,0.03383765583825015,right,,0,3,3,3,,,,,,,,,,,,,,,right,1,0.8177085999996052,35.376344100001006,None,35.276117199999135,None,36.22652659999949,None,,,,,,,,,,,,,,,,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.64036966612441,0.946219449854496,A,94.6219449854496,0.02820184833062205,left,,0,4,4,4,,,,,,,,,,,,,,,left,1,0.5844269000008353,37.410220099998696,None,37.31020400000125,None,38.02701259999958,None,,,,,,,,,,,,,,,,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.76793716427588,0.991949304766192,A,99.1949304766192,0.0288396858213794,left,,0,5,5,5,,,,,,,,,,,,,,,left,1,0.8075724999980594,39.21071680000023,None,39.11080579999907,None,40.044172300000355,None,,,,,,,,,,,,,,,,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.7434200716108,0.977895959734118,A,97.7895959734118,0.028717100358054002,left,,0,6,6,6,,,,,,,,,,,,,,,left,1,0.4377982999976666,41.228431399998954,None,41.12800150000112,None,41.69460759999856,None,,,,,,,,,,,,,,,,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.7133165821624,0.9663998844466,A,96.63998844465999,0.028566582910812,left,,0,7,7,7,,,,,,,,,,,,,,,left,1,0.46029449999696226,42.87863759999891,None,42.77846589999899,None,43.36197080000056,None,,,,,,,,,,,,,,,,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.78340199446218,0.990336450824386,A,99.03364508243861,0.0289170099723109,left,,0,8,8,8,,,,,,,,,,,,,,,left,1,0.5049712,44.54562369999985,None,44.445655100000295,None,45.07899489999909,None,,,,,,,,,,,,,,,,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.57973520000087,None,space,1.178572400000121,47.080028699998365,None,,,,,,,,,,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.62357944791498,,A,94.3698663452456,0.0281178972395749,left,Left,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,48.39686040000015,None,left,1,0.7053733999964606,48.4969846999993,None,49.23085649999848,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
5.69097957372747,,A,96.07103723313219,0.028454897868637353,left,Left,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,50.3140456000001,None,left,1,0.8119291000002704,50.414948300000106,None,51.247890200000256,None,aNTONELLANoviembre,001,2022-11-15_16h42.51.440,PruebaGabor2,2022.1.3,59.973036123605084,
