Frecuencia,Orientaciondecimal,Categoria,Tecla,FrecuenciaEspacial,Orientacion,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,KeyRespPrueba.rt,participant,session,date,expName,psychopyVersion,frameRate,
6.12015737910944,0.960355341119567,A,left,0.030600786895547197,96.0355341119567,0,0,0,0,13.709423799999058,14.776502599997912,14.776502599997912,15.410962399997516,15.410962399997516,16.076771899999585,16.076771899999585,16.777159799996298,16.777159799996298,None,None,0,21.011875899996085,None,20.9115329999986,23.912605699995765,23.982533999995212,None,,ghj,001,2023-10-11_15h30.02.687,PruebaGabor2,2022.1.3,60.0096735588102,
5.80474231627537,0.973560272222272,B,right,0.029023711581376854,97.3560272222272,0,1,1,1,,,,,,,,,,,right,1,25.179963299997326,None,25.079641899996204,None,27.397536399999808,None,2.1605888000049163,ghj,001,2023-10-11_15h30.02.687,PruebaGabor2,2022.1.3,60.0096735588102,
5.72673654075559,0.957490584769043,B,right,0.028633682703777953,95.74905847690431,0,2,2,2,,,,,,,,,,,left,0,28.597357799997553,None,28.497556199996325,None,29.680932800001756,None,1.0217148000010638,ghj,001,2023-10-11_15h30.02.687,PruebaGabor2,2022.1.3,60.0096735588102,
6.08635969142881,0.950826717019596,A,left,0.03043179845714405,95.0826717019596,0,3,3,3,,,,,,,,,,,left,1,30.881485099998827,None,30.78141599999799,None,31.998332299997855,None,1.0659702000048128,ghj,001,2023-10-11_15h30.02.687,PruebaGabor2,2022.1.3,60.0096735588102,
6.18055084207957,0.975046060904673,A,left,0.03090275421039785,97.5046060904673,0,4,4,4,,,,,,,,,,,None,0,33.19902379999985,36.199403699996765,33.098925899997994,36.09891249999782,36.22266320000199,None,,ghj,001,2023-10-11_15h30.02.687,PruebaGabor2,2022.1.3,60.0096735588102,
5.73387135997741,0.963799584746463,B,right,0.028669356799887052,96.3799584746463,0,5,5,5,,,,,,,,,,,None,0,37.43308189999516,40.433882799996354,37.33289810000133,40.33393490000162,40.45047270000214,None,,ghj,001,2023-10-11_15h30.02.687,PruebaGabor2,2022.1.3,60.0096735588102,
