Frecuencia,Orientaciondecimales,Categoria,Orientacion,FrecuenciaEspacial,tecla,Tecla,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,keyrespTest.keys,keyrespTest.corr,keyrespTest.rt,keyrespTest.started,keyrespTest.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.7712490071334,,B,60.2038916028961,0.033856245035667,right,Right,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,81.6270230000082,84.62810920001357,None,0,,81.72702140000183,None,84.72809640000924,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
6.78591396694264,,B,60.96814582059859,0.0339295698347132,right,Right,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,85.81175520000397,88.81288870002027,None,0,,85.91185930001666,None,88.91291410001577,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
5.7861300224522,,A,98.89064842986241,0.028930650112261,left,Left,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,89.99652250000509,92.99814110001898,None,0,,90.09660740001709,None,93.097399100021,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
6.74037109471642,,B,59.5246124615583,0.0337018554735821,right,Right,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,94.18134640000062,97.18207770001027,None,0,,94.28134950000094,None,97.2820711999957,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
5.70147029690313,,A,96.5086685933335,0.02850735148451565,left,Left,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,98.36609590001171,101.36631199999829,None,0,,98.46703830000479,None,101.4665296000021,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
5.69237402243448,,A,96.5006797142118,0.0284618701121724,left,Left,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,102.55046369999764,105.55157900002087,None,0,,102.65031940001063,None,105.65168280000216,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
6.82217860521281,,B,62.2158334664355,0.03411089302606405,right,Right,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,106.7353953999991,109.73625280000851,None,0,,106.83529940000153,None,109.83651570000802,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
6.86193314808485,,B,63.150615169344405,0.034309665740424246,right,Right,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,110.9200158000167,113.92084850001265,None,0,,111.01993680000305,None,114.02120400001877,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
5.72530625322678,,A,97.2472305457173,0.0286265312661339,left,Left,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,115.10448310000356,118.1055178999959,None,0,,115.20475470001111,None,118.20543299999554,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
5.64957882532122,,A,94.3402366143518,0.0282478941266061,left,Left,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,119.28908519999823,122.28966660000151,None,0,,119.38937889999943,None,122.39011720000417,None,AntonellaPruebaMarzo,001,2023-03-16_12h45.06.841,PruebaGabor2,2022.1.3,59.9830727806451,
