Frecuencia,Orientaciondecimal,Categoria,Tecla,FrecuenciaEspacial,Orientacion,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.12015737910944,0.960355341119567,A,left,0.030600786895547197,96.0355341119567,0,0,0,0,13.238987800199538,13.635262299794704,13.635262299794704,14.13526410004124,14.13526410004124,14.70255019981414,14.70255019981414,15.402524500153959,15.402524500153959,None,None,0,19.622375499922782,None,19.523453400004655,22.55619309982285,22.625287199858576,None,hfgc,001,2023-10-10_16h32.25.169,PruebaGabor2,2022.1.3,60.06107016961269,
5.80474231627537,0.973560272222272,B,right,0.029023711581376854,97.3560272222272,0,1,1,1,,,,,,,,,,,None,0,23.789646899793297,26.79065820015967,23.690100600011647,26.690973000135273,26.806499199941754,None,hfgc,001,2023-10-10_16h32.25.169,PruebaGabor2,2022.1.3,60.06107016961269,
5.72673654075559,0.957490584769043,B,right,0.028633682703777953,95.74905847690431,0,2,2,2,,,,,,,,,,,None,0,28.00800700020045,None,27.908057199791074,30.908959600143135,31.0078643001616,None,hfgc,001,2023-10-10_16h32.25.169,PruebaGabor2,2022.1.3,60.06107016961269,
6.08635969142881,0.950826717019596,A,left,0.03043179845714405,95.0826717019596,0,3,3,3,,,,,,,,,,,None,0,32.20948359975591,None,32.10901380004361,35.110120200086385,35.20901620015502,None,hfgc,001,2023-10-10_16h32.25.169,PruebaGabor2,2022.1.3,60.06107016961269,
6.18055084207957,0.975046060904673,A,left,0.03090275421039785,97.5046060904673,0,4,4,4,,,,,,,,,,,None,0,36.42865110002458,None,36.32890069996938,39.36143219983205,39.42702529998496,None,hfgc,001,2023-10-10_16h32.25.169,PruebaGabor2,2022.1.3,60.06107016961269,
5.73387135997741,0.963799584746463,B,right,0.028669356799887052,96.3799584746463,0,5,5,5,,,,,,,,,,,None,0,40.61227979976684,None,40.51210010005161,43.512872099876404,43.61181390006095,None,hfgc,001,2023-10-10_16h32.25.169,PruebaGabor2,2022.1.3,60.06107016961269,
5.71342981255569,0.951064757265215,B,right,0.02856714906277845,95.1064757265215,0,6,6,6,,,,,,,,,,,None,0,44.82922620000318,None,44.72933669993654,47.73014849983156,47.82914450019598,None,hfgc,001,2023-10-10_16h32.25.169,PruebaGabor2,2022.1.3,60.06107016961269,
