Frecuencia,Orientaciondecimales,Categoria,Orientacion,FrecuenciaEspacial,tecla,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,14.50204819999999,15.435639999999694,None,14.50204819999999,16.085859800001344,,,,,,,,,,,,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_15h55.08.494,PruebaGabor2,2022.1.3,59.82127794886524,
,,,,,,,,,,,,,,,15.435639999999694,16.952521300001536,None,15.435639999999694,18.01976780000041,,,,,,,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_15h55.08.494,PruebaGabor2,2022.1.3,59.82127794886524,
,,,,,,,,,,,,,,,,,,,,16.952521300001536,18.60354329999973,None,16.952521300001536,19.403476200001023,,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_15h55.08.494,PruebaGabor2,2022.1.3,59.82127794886524,
,,,,,,,,,,,,,,,,,,,,,,,,,18.60354329999973,19.88703180000084,None,18.60354329999973,21.354191599999467,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_15h55.08.494,PruebaGabor2,2022.1.3,59.82127794886524,
5.75266988645415,0.981868948378523,A,98.18689483785231,0.02876334943227075,left,0,0,0,0,,,,,,,,,,,,,,,,,,,,,19.88703180000084,None,right,0,0.5706221999971604,24.08737050000127,None,23.987673600000562,None,24.687926400001743,None,AntonellaNoviembre,001,2022-11-15_15h55.08.494,PruebaGabor2,2022.1.3,59.82127794886524,
5.63503896122014,0.942857344714462,A,94.2857344714462,0.028175194806100697,left,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,right,0,0.7386315000003378,25.871514300000854,None,25.771635199998855,None,26.640771700000187,None,AntonellaNoviembre,001,2022-11-15_15h55.08.494,PruebaGabor2,2022.1.3,59.82127794886524,
5.75349902682942,0.976843040460124,A,97.6843040460124,0.0287674951341471,left,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,right,0,0.8674325999963912,27.838991500000702,None,27.738714099999925,None,28.739402399998653,None,AntonellaNoviembre,001,2022-11-15_15h55.08.494,PruebaGabor2,2022.1.3,59.82127794886524,
6.76753116765003,0.60647052076609,B,60.647052076609,0.03383765583825015,right,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,right,1,0.3670724000003247,29.923099799998454,None,29.8229562000015,None,30.32300309999846,None,AntonellaNoviembre,001,2022-11-15_15h55.08.494,PruebaGabor2,2022.1.3,59.82127794886524,
5.64036966612441,0.946219449854496,A,94.6219449854496,0.02820184833062205,left,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,right,0,0.37576009999611415,31.506740699998772,None,31.40668480000022,None,31.90784210000129,None,AntonellaNoviembre,001,2022-11-15_15h55.08.494,PruebaGabor2,2022.1.3,59.82127794886524,
