Frecuencia,Orientaciondecimal,Categoria,Tecla,FrecuenciaEspacial,Orientacion,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.58216528961278,0.938938903573769,B,right,0.027910826448063898,93.8938903573769,0,0,0,0,18.987196799999992,21.7380488,21.7380488,26.256180200000017,26.256180200000017,29.673405199999934,29.673405199999934,31.591154500000016,31.591154500000016,None,right,1,1.4923090000000343,35.79210909999995,None,35.692204699999934,None,37.32767009999998,None,AntoMBisbisbisbis,001,2023-07-20_13h03.49.972,PruebaGabor2,2022.1.3,59.96124105377981,
5.7421909977524,0.992408129762322,B,right,0.028710954988762,99.24081297623219,0,1,1,1,,,,,,,,,,,right,1,0.8622151999999801,38.52660119999996,None,38.42641200000003,None,39.409671799999956,None,AntoMBisbisbisbis,001,2023-07-20_13h03.49.972,PruebaGabor2,2022.1.3,59.96124105377981,
5.91838218302026,0.919436605387555,A,left,0.0295919109151013,91.9436605387555,0,2,2,2,,,,,,,,,,,right,0,0.7627694000000815,40.59348120000004,None,40.49331529999995,None,41.380663599999934,None,AntoMBisbisbisbis,001,2023-07-20_13h03.49.972,PruebaGabor2,2022.1.3,59.96124105377981,
6.01390520343677,0.946349882020115,A,left,0.03006952601718385,94.6349882020115,0,3,3,3,,,,,,,,,,,left,1,0.690295400000025,42.57770889999995,None,42.47765930000003,None,43.294933600000036,None,AntoMBisbisbisbis,001,2023-07-20_13h03.49.972,PruebaGabor2,2022.1.3,59.96124105377981,
6.23699028071632,1.02452838060917,A,left,0.0311849514035816,102.452838060917,0,4,4,4,,,,,,,,,,,left,1,0.5097797999999898,44.47798009999997,None,44.37845010000001,None,45.01133530000004,None,AntoMBisbisbisbis,001,2023-07-20_13h03.49.972,PruebaGabor2,2022.1.3,59.96124105377981,
5.67158895787522,0.964688079253955,B,right,0.0283579447893761,96.46880792539551,0,5,5,5,,,,,,,,,,,right,1,0.9451130000000489,46.19507390000001,None,46.09505909999996,None,47.162456399999996,None,AntoMBisbisbisbis,001,2023-07-20_13h03.49.972,PruebaGabor2,2022.1.3,59.96124105377981,
5.7039377697544,0.977373274371922,B,right,0.028519688848772,97.7373274371922,0,6,6,6,,,,,,,,,,,right,1,0.6021519999999896,48.3462634,None,48.24557960000004,None,48.98086909999995,None,AntoMBisbisbisbis,001,2023-07-20_13h03.49.972,PruebaGabor2,2022.1.3,59.96124105377981,
5.74542707210504,0.992664059541679,B,right,0.028727135360525197,99.26640595416791,0,7,7,7,,,,,,,,,,,left,0,1.9525447000000327,50.16333350000002,None,50.06343509999999,None,52.15468309999994,None,AntoMBisbisbisbis,001,2023-07-20_13h03.49.972,PruebaGabor2,2022.1.3,59.96124105377981,
