Frecuencia,Orientaciondecimales,Categoria,Orientacion,FrecuenciaEspacial,tecla,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,11.506882300000143,12.306670900001336,space,0.616985199998453,11.506882300000143,12.473553600000741,,,,,,,,,,,,,,,,,,,,,,,,,,,fsafs,001,2022-11-15_16h04.47.278,PruebaGabor2,2022.1.3,59.951031997586036,
,,,,,,,,,,,,,,,,12.306670900001336,12.607244099999662,None,12.306670900001336,12.757089500002621,,,,,,,,,,,,,,,,,,,,,,fsafs,001,2022-11-15_16h04.47.278,PruebaGabor2,2022.1.3,59.951031997586036,
,,,,,,,,,,,,,,,,,,,,,12.607244099999662,13.057223499999964,None,12.607244099999662,12.90704850000111,,,,,,,,,,,,,,,,,fsafs,001,2022-11-15_16h04.47.278,PruebaGabor2,2022.1.3,59.951031997586036,
,,,,,,,,,,,,,,,,,,,,,,,,,,13.057223499999964,13.20727330000227,None,13.057223499999964,13.373994100002164,,,,,,,,,,,,fsafs,001,2022-11-15_16h04.47.278,PruebaGabor2,2022.1.3,59.951031997586036,
5.75266988645415,0.981868948378523,A,98.18689483785231,0.02876334943227075,left,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,13.20727330000227,None,right,0,0.24285819999931846,17.408603900003072,None,17.308699200002593,None,17.67525730000125,None,fsafs,001,2022-11-15_16h04.47.278,PruebaGabor2,2022.1.3,59.951031997586036,
5.63503896122014,0.942857344714462,A,94.2857344714462,0.028175194806100697,left,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.16119639999669744,18.859034400000382,None,18.758934800000134,None,19.0420352000001,None,fsafs,001,2022-11-15_16h04.47.278,PruebaGabor2,2022.1.3,59.951031997586036,
