Frecuencia,Orientaciondecimales,Categoria,Orientacion,FrecuenciaEspacial,tecla,Tecla,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,keyrespTest.keys,keyrespTest.corr,keyrespTest.rt,keyrespTest.started,keyrespTest.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.75266988645415,0.981868948378523,A,98.18689483785231,0.02876334943227075,left,,0,0,0,0,,,,,17.387543300000004,18.787850700000035,18.787850700000035,20.571817100000032,20.571817100000032,21.52220470000003,21.52220470000003,22.3394639,22.3394639,None,left,1,0.9684532000000559,26.55670170000002,None,26.45669280000004,None,27.557776999999987,None,,,,,,,,,,,,,,,,AntonellaMayo,001,2023-05-17_13h28.16.000,PruebaGabor2,2022.1.3,60.04325516101664,
5.63503896122014,0.942857344714462,A,94.2857344714462,0.028175194806100697,left,,0,1,1,1,,,,,,,,,,,,,,,left,1,0.6721845000000144,28.740988500000014,None,28.640851499999997,None,29.441065900000012,None,,,,,,,,,,,,,,,,AntonellaMayo,001,2023-05-17_13h28.16.000,PruebaGabor2,2022.1.3,60.04325516101664,
5.75349902682942,0.976843040460124,A,97.6843040460124,0.0287674951341471,left,,0,2,2,2,,,,,,,,,,,,,,,left,1,0.5238868000000139,30.624591399999986,None,30.52459600000003,None,31.174711300000013,None,,,,,,,,,,,,,,,,AntonellaMayo,001,2023-05-17_13h28.16.000,PruebaGabor2,2022.1.3,60.04325516101664,
6.76753116765003,0.60647052076609,B,60.647052076609,0.03383765583825015,right,,0,3,3,3,,,,,,,,,,,,,,,right,1,0.6307328999999982,32.35854699999999,None,32.25838670000002,None,33.00867890000001,None,,,,,,,,,,,,,,,,AntonellaMayo,001,2023-05-17_13h28.16.000,PruebaGabor2,2022.1.3,60.04325516101664,
5.64036966612441,0.946219449854496,A,94.6219449854496,0.02820184833062205,left,,0,4,4,4,,,,,,,,,,,,,,,left,1,1.1244173000000046,34.1925756,None,34.092605100000014,None,35.342630799999995,None,,,,,,,,,,,,,,,,AntonellaMayo,001,2023-05-17_13h28.16.000,PruebaGabor2,2022.1.3,60.04325516101664,
5.76793716427588,0.991949304766192,A,99.1949304766192,0.0288396858213794,left,,0,5,5,5,,,,,,,,,,,,,,,left,1,0.606258500000024,36.526816499999995,None,36.42588940000002,None,37.15963049999999,None,,,,,,,,,,,,,,,,AntonellaMayo,001,2023-05-17_13h28.16.000,PruebaGabor2,2022.1.3,60.04325516101664,
5.7434200716108,0.977895959734118,A,97.7895959734118,0.028717100358054002,left,,0,6,6,6,,,,,,,,,,,,,,,left,1,0.4287379000000442,38.343667900000014,None,38.2437486,None,38.79419130000002,None,,,,,,,,,,,,,,,,AntonellaMayo,001,2023-05-17_13h28.16.000,PruebaGabor2,2022.1.3,60.04325516101664,
5.7133165821624,0.9663998844466,A,96.63998844465999,0.028566582910812,left,,0,7,7,7,,,,,,,,,,,,,,,left,1,0.6031318000000283,39.97751890000001,None,39.87780330000004,None,40.61132939999999,None,,,,,,,,,,,,,,,,AntonellaMayo,001,2023-05-17_13h28.16.000,PruebaGabor2,2022.1.3,60.04325516101664,
5.78340199446218,0.990336450824386,A,99.03364508243861,0.0289170099723109,left,,0,8,8,8,,,,,,,,,,,,,,,left,1,0.4580735000000118,41.79484430000002,None,41.694359899999995,None,42.278168600000015,None,,,,,,,,,,,,,,,,AntonellaMayo,001,2023-05-17_13h28.16.000,PruebaGabor2,2022.1.3,60.04325516101664,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7955948,None,space,1.1810732000000144,44.29603850000001,None,,,,,,,,,,AntonellaMayo,001,2023-05-17_13h28.16.000,PruebaGabor2,2022.1.3,60.04325516101664,
5.62357944791498,,A,94.3698663452456,0.0281178972395749,left,Left,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,45.61292789999999,None,left,1,0.860086200000012,45.7128788,None,46.59654950000004,None,AntonellaMayo,001,2023-05-17_13h28.16.000,PruebaGabor2,2022.1.3,60.04325516101664,
5.69097957372747,,A,96.07103723313219,0.028454897868637353,left,Left,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,47.680181000000005,None,left,1,0.608795299999997,47.780317300000036,None,48.41404349999999,None,AntonellaMayo,001,2023-05-17_13h28.16.000,PruebaGabor2,2022.1.3,60.04325516101664,
