Frecuencia,Orientaciondecimales,Categoria,Orientacion,FrecuenciaEspacial,tecla,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,keyrespTest.keys,keyrespTest.corr,keyrespTest.started,keyrespTest.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,16.563935300000594,17.89766370000143,None,16.563935300000594,18.19781150000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h38.43.938,PruebaGabor2,2022.1.3,59.94226361081091,
,,,,,,,,,,,,,,,,,,,17.89766370000143,18.414483200001996,None,17.89766370000143,18.647792800002208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h38.43.938,PruebaGabor2,2022.1.3,59.94226361081091,
,,,,,,,,,,,,,,,,,,,,,,,,18.414483200001996,18.831323300000804,None,18.414483200001996,19.014540000000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h38.43.938,PruebaGabor2,2022.1.3,59.94226361081091,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.831323300000804,19.198095400002785,None,18.831323300000804,19.381506800000352,,,,,,,,,,,,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h38.43.938,PruebaGabor2,2022.1.3,59.94226361081091,
5.75266988645415,0.981868948378523,A,98.18689483785231,0.02876334943227075,left,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,19.198095400002785,None,left,1,1.4208523999986937,23.399443900001643,None,23.299365700000635,None,24.849804200002836,None,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h38.43.938,PruebaGabor2,2022.1.3,59.94226361081091,
5.63503896122014,0.942857344714462,A,94.2857344714462,0.028175194806100697,left,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.5697378000004392,26.033411200001865,None,25.93326739999975,None,26.63363720000052,None,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h38.43.938,PruebaGabor2,2022.1.3,59.94226361081091,
5.75349902682942,0.976843040460124,A,97.6843040460124,0.0287674951341471,left,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.8334667999988596,27.817456700002367,None,27.717227500001172,None,28.667687600001955,None,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h38.43.938,PruebaGabor2,2022.1.3,59.94226361081091,
6.76753116765003,0.60647052076609,B,60.647052076609,0.03383765583825015,right,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.6155574999975215,29.851411999999982,None,29.751372400001856,None,31.485142300000007,None,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h38.43.938,PruebaGabor2,2022.1.3,59.94226361081091,
5.64036966612441,0.946219449854496,A,94.6219449854496,0.02820184833062205,left,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.7017314000004262,32.66878870000073,None,32.56897300000128,None,33.402205700000195,None,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h38.43.938,PruebaGabor2,2022.1.3,59.94226361081091,
5.76793716427588,0.991949304766192,A,99.1949304766192,0.0288396858213794,left,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,1.0245637999978499,34.58599470000263,None,34.486045400000876,None,35.63639880000119,None,,,,,,,,,,,,,,,AntonellaNoviembre,001,2022-11-15_14h38.43.938,PruebaGabor2,2022.1.3,59.94226361081091,
