Frecuencia,Orientaciondecimales,Categoria,Orientacion,FrecuenciaEspacial,tecla,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.75266988645415,0.981868948378523,A,98.18689483785231,0.02876334943227075,left,0,0,0,0,11.158552599998075,11.708023299997876,11.708023299997876,12.108119299999089,12.108119299999089,12.441593299998203,12.441593299998203,12.808288599997468,12.808288599997468,None,right,0,0.3007173000005423,16.993658100000175,None,16.89360889999807,None,17.327078999998776,None,gsdfsd,001,2022-11-15_16h27.21.920,PruebaGabor2,2022.1.3,60.06604862696628,
,,,,,,,,,,,,,,,,,,,,left,1,0.2320813000005728,18.51083639999706,None,18.410722199998418,None,,,,,,,,,
