Frecuencia,Orientaciondecimales,Categoria,Orientacion,FrecuenciaEspacial,tecla,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.75266988645415,0.981868948378523,A,98.18689483785231,0.02876334943227075,left,0,0,0,0,10.940182499998627,11.273424800001521,11.273424800001521,11.606793200000538,11.606793200000538,11.89019449999978,11.89019449999978,12.206950299998425,12.206950299998425,None,right,0,0.26254599999811035,16.40804339999886,None,16.308442199999263,None,16.694184299998597,None,fgsasadf,001,2022-11-15_16h28.43.511,PruebaGabor2,2022.1.3,60.076693908316564,
,,,,,,,,,,,,,,,,,,,,left,1,1.434071399999084,17.89209960000153,None,17.79196800000136,None,,,,,,,,,
