Frecuencia,Orientacion,Categoria,tecla,FrecuenciaEspacial,Orden,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.7699292388116,95.4409030654879,B,right,0.033849646194058,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.20987699995749,None,left,0,1.351173400063999,101.30973700003233,None,102.69742640003096,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.83806567852327,95.9180114555596,B,right,0.03419032839261635,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7941100000171,None,right,1,1.1902795999776572,103.89393240003847,None,105.11126629996579,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.74990463300666,94.2474965407515,B,right,0.0337495231650333,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.19459930004086,None,right,1,0.6780996000161394,106.29465709999204,None,106.99492189998273,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.82656905934969,93.6826596207915,B,right,0.03413284529674845,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.07880530005787,None,right,1,0.4583355999784544,108.17876010003965,None,108.66234679997433,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.71928484592194,95.3620858357987,B,right,0.0335964242296097,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.74599790002685,None,right,1,1.1988552999682724,109.8458946000319,None,111.06292940001003,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.83743003953769,97.7344243139596,B,right,0.03418715019768845,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.14671110000927,None,right,1,0.4717145001050085,112.24657279998064,None,112.74678909999784,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.78925783561738,94.3501297535519,B,right,0.0339462891780869,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.83040279999841,None,right,1,0.5708995999302715,113.93043119995855,None,114.53055050002877,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
5.68501230055945,153.224921516067,A,left,0.02842506150279725,8,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.61435100005474,None,left,1,0.8026796999620274,115.7142809999641,None,116.54806990001816,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.83048530467933,98.4125588764928,B,right,0.03415242652339665,9,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.63169509998988,None,right,1,0.8887057999381796,117.73182850005105,None,118.6489512999542,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.8313068904997,97.9845524463792,B,right,0.0341565344524985,10,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.73227689997293,None,right,1,1.0360380000201985,119.83229040005244,None,120.8994252999546,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.81614535800323,93.5248046035692,B,right,0.03408072679001615,11,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.98293129995,None,right,1,1.1141630000201985,122.08299260004424,None,123.2169300999958,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.74646763832918,98.1959469530605,B,right,0.0337323381916459,12,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.30073919997085,None,right,1,0.732630499987863,124.4003892999608,None,125.15070100000594,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.72202624735968,96.975585342811,B,right,0.0336101312367984,13,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.2343199000461,None,right,1,0.47012059995904565,126.33453270001337,None,126.83481020003092,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
5.74401131337158,152.133278836357,A,left,0.028720056566857898,14,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.9181596999988,None,left,1,0.530724799958989,128.01823409995995,None,128.5681902000215,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.82181329196282,96.8463938784845,B,right,0.0341090664598141,15,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.6520343000302,None,right,1,1.0937457999680191,129.75227870000526,None,130.86896930006333,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
5.67989626505887,147.527984556444,A,left,0.02839948132529435,16,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.95277480001096,None,left,1,1.0236827000044286,132.05288370000198,None,133.10300250002183,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.79902990211732,99.9581183266476,B,right,0.0339951495105866,17,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.18703549995553,None,right,1,0.8694750999566168,134.28687169996556,None,135.18727870006114,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.79254397490312,98.9920272096112,B,right,0.0339627198745156,18,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.27070890006144,None,right,1,0.8179188000503927,136.3708869999973,None,137.22120879997965,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
5.66545667157263,154.781330733928,A,left,0.02832728335786315,19,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.30452959996182,None,left,1,0.7839862999971956,138.40476850001141,None,139.2217734999722,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
6.7645190524607,95.2336177372607,B,right,0.033822595262303495,20,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.30552179994993,None,right,1,1.0885530000086874,140.40527170000132,None,141.5223868000321,None,AntonellaSeptiembre,001,2022-09-22_15h10.58.595,PruebaGabor2,2022.1.3,59.68410397316054,
