Frecuencia,Orientacion,Categoria,tecla,FrecuenciaEspacial,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones2.started,Instrucciones2.stopped,Instrucciones.started,Instrucciones.stopped,instrucciones3.started,instrucciones3.stopped,Intrucciones1.started,Intrucciones1.stopped,text_2.started,text_2.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,Gracias.started,Gracias.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.60738341162165,154.617313077604,A,left,0.02803691705810825,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,164.44792149984278,None,left,1,1.434554100036621,164.54801639984362,None,165.99920319998637,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.7498902490961,151.588242745584,A,left,0.0287494512454805,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,167.08453869982623,None,left,1,0.8058388000354171,167.1844567998778,None,168.01866049994715,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.66545667157263,154.781330733928,A,left,0.02832728335786315,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,169.103400999913,None,left,1,0.3075522999279201,169.2028684997931,None,169.53758429992013,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.68459027391902,147.861464521024,A,left,0.0284229513695951,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,170.62144069978967,None,left,1,0.05993880005553365,170.72179869981483,None,170.80515559995547,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.74401131337158,152.133278836357,A,left,0.028720056566857898,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,171.88973279995844,None,left,1,0.32881600013934076,171.9898104998283,None,172.340139699867,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.71939171784461,151.846832167964,A,left,0.02859695858922305,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,173.42478120001033,None,left,1,0.2728146999143064,173.52498029987328,None,173.82558849989437,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.67989626505887,147.527984556444,A,left,0.02839948132529435,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,174.9098381998483,None,left,1,0.2757092001847923,175.01004999992438,None,175.31056019989774,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.72484645929753,152.735933795035,A,left,0.02862423229648765,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,176.3949753998313,None,left,1,0.11935760010965168,176.49507109983824,None,176.64512929995544,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.68612885107715,152.207220970171,A,left,0.028430644255385752,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,177.72973069990985,None,left,1,0.26392819988541305,177.82978349993937,None,178.11364889983088,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.73961755034158,154.635147794719,A,left,0.0286980877517079,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,179.1983586999122,None,left,1,0.13221849990077317,179.2983441997785,None,179.44833169993944,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.71195926268255,155.332538780441,A,left,0.02855979631341275,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,180.5339662998449,None,left,1,0.31746919988654554,180.63311589998193,None,180.96680829999968,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.63282697200117,152.269171753526,A,left,0.028164134860005848,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,182.0516454000026,None,left,1,0.9579952000640333,182.15154140000232,None,183.1359409999568,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.6341977186505,156.136948960178,A,left,0.0281709885932525,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,184.22135899984278,None,left,1,0.24510110006667674,184.32076389994472,None,184.58756479993463,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.7023375124908,149.190477506402,A,left,0.028511687562454,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,185.67230749991722,None,left,1,0.17005940014496446,185.772345099831,None,185.97253159992397,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.78838212954652,153.934316214777,A,left,0.028941910647732598,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,187.0571608999744,None,left,1,0.15308550000190735,187.15710309986025,None,187.34078369988129,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.67268533803919,150.506970526038,A,left,0.02836342669019595,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,188.42564259981737,None,left,1,0.16004019998945296,188.52555369981565,None,188.70910059986636,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.72183796988503,155.291949618718,A,left,0.02860918984942515,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,189.7936434999574,None,left,1,0.34383710008114576,189.89458929980174,None,190.261223499896,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.72041893693036,150.705777152557,A,left,0.028602094684651802,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,191.34583309991285,None,left,1,0.224489500047639,191.4460065998137,None,191.6958697999362,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.66748245686341,148.255482599688,A,left,0.02833741228431705,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,192.78042919980362,None,left,1,0.17374140000902116,192.8805366999004,None,193.08073309995234,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.71535275757566,155.346928198045,A,left,0.028576763787878302,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,194.1652344998438,None,left,1,0.18050949997268617,194.26524339988828,None,194.4656141998712,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.64025842891725,152.189607714377,A,left,0.028201292144586252,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,195.54993679979816,None,left,1,0.13977499981410801,195.65000889985822,None,195.81690340000205,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.67644153938923,152.764775108236,A,left,0.02838220769694615,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,196.90139139979146,None,left,1,0.1326114002149552,197.0014417998027,None,197.15179539984092,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
5.67257797934755,153.732874264885,A,left,0.028362889896737752,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,198.2366522999946,None,left,1,0.15788710000924766,198.33674299996346,None,198.5203117998317,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.83743003953769,97.7344243139596,B,right,0.03418715019768845,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,199.6051662999671,None,left,0,0.18874889984726906,199.70537109998986,None,199.92240019980818,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.80925779143318,97.0960236538943,B,right,0.0340462889571659,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,201.0069239998702,None,right,1,0.7378231999464333,201.10781749989837,None,201.87438149983063,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.78769126308866,96.7068652696438,B,right,0.0339384563154433,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,202.9587692997884,None,right,1,0.02824420016258955,203.05901139997877,None,203.10910339979455,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.79902990211732,99.9581183266476,B,right,0.0339951495105866,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,204.19371909997426,None,right,1,0.15207979991100729,204.29408029979095,None,204.4773543998599,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.84328132911514,97.5402244552651,B,right,0.0342164066455757,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,205.56185800000094,None,right,1,0.631703200051561,205.66222249995917,None,206.3135461998172,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.72441149708029,96.4342432560058,B,right,0.03362205748540145,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,207.397908099927,None,right,1,0.16404710011556745,207.49785209982656,None,207.68077189987525,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.78531828236598,101.551935176343,B,right,0.033926591411829896,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,208.76544280000962,None,right,1,0.1804202999919653,208.86538159986958,None,209.06584669998847,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.75862219094074,98.8419200672944,B,right,0.0337931109547037,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,210.1506161999423,None,right,1,0.01284720003604889,210.25060959998518,None,210.28395399986766,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.80159567832488,95.9672025517672,B,right,0.0340079783916244,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,211.36907629994676,None,right,1,0.1854987998958677,211.46870709978975,None,211.68574829981662,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.76298657906871,98.9759973608594,B,right,0.03381493289534355,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,212.77054109983146,None,right,1,0.15954130003228784,212.87020439980552,None,213.0540354999248,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.82387136088202,96.4299741589361,B,right,0.0341193568044101,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,214.13849329994991,None,right,1,0.10376289999112487,214.23846769984812,None,214.37265239981934,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.72228149508886,98.0441542037919,B,right,0.033611407475444305,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,215.45693749981,None,right,1,0.28874209988862276,215.5568162999116,None,215.87384329992346,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.78982549684937,99.0483710969341,B,right,0.033949127484246854,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,216.95845229993574,None,right,1,0.22699490003287792,217.058507299982,None,217.3087178999558,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.78639138833884,97.2605445355263,B,right,0.0339319569416942,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,218.39339709980413,None,right,1,0.1272577999625355,218.49458759999834,None,218.64373419992626,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.77311152371576,97.129250407273,B,right,0.0338655576185788,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,219.72814579983242,None,right,1,0.1620933001395315,219.82838259986602,None,220.0121828999836,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.85830996609588,95.3472615246689,B,right,0.0342915498304794,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,221.09668589988723,None,right,1,0.12900680000893772,221.19682099996135,None,221.34674939978868,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.79314807020924,96.5850595680334,B,right,0.0339657403510462,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,222.43146419990808,None,right,1,0.07431589998304844,222.53147529996932,None,222.63165659992956,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.77573551231834,94.5086308261944,B,right,0.0338786775615917,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,223.71736819995567,None,right,1,0.4771202001720667,223.8170364999678,None,224.31676650000736,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.78746987273299,96.0652918087271,B,right,0.03393734936366495,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,225.40141429984942,None,right,1,0.38436460006050766,225.5016169999726,None,225.91932669980451,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.75670529327656,96.2270629934271,B,right,0.0337835264663828,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,227.00335449981503,None,right,1,0.1036332999356091,227.1032689998392,None,227.2371828998439,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.81614535800323,93.5248046035692,B,right,0.03408072679001615,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,228.32134559983388,None,right,1,0.06445590010844171,228.42172969994135,None,228.504926599795,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.70221839671543,98.6000880276899,B,right,0.03351109198357715,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,229.58934939978644,None,right,1,0.2767133000306785,229.68956009997055,None,229.98980939993635,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.79363739174775,98.0976277226397,B,right,0.03396818695873875,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,231.07510679983534,None,right,1,0.31915769982151687,231.1749501999002,None,231.52536019985564,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.80828823047985,97.1020976284948,B,right,0.03404144115239925,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,,,,232.60971369990148,None,right,1,0.14487070008181036,232.70979200000875,None,232.876719399821,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.82656905934969,93.6826596207915,B,right,0.03413284529674845,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,233.96127129998058,None,right,1,0.20872929994948208,234.0613415997941,None,234.29494449985214,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.84333557549397,98.2949391091067,B,right,0.034216677877469855,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,235.37960859993473,None,right,1,0.3502468999940902,235.47998759988695,None,235.8467839998193,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.84727082901368,97.1407373873435,B,right,0.0342363541450684,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,236.93175499979407,None,right,1,0.35108390008099377,237.03158640000038,None,237.41527160000987,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.71474851732041,97.227904699635,B,right,0.03357374258660205,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,238.50018049986102,None,right,1,0.11831389996223152,238.59973419993185,None,238.75096819992177,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.754768645288,98.1508406329634,B,right,0.033773843226440003,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,,,,239.83484049979597,None,right,1,0.37542350008152425,239.9345610998571,None,240.33535089995712,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.79752942032318,97.1296441773155,B,right,0.0339876471016159,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,,,,241.42002839990892,244.42348509980366,None,0,,241.5201244999189,None,244.52348069986328,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.78925783561738,94.3501297535519,B,right,0.0339462891780869,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,,,,245.60839549987577,None,right,1,0.28949170000851154,245.70816719997674,None,246.02543009980582,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.71928484592194,95.3620858357987,B,right,0.0335964242296097,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,,,,247.10965339979157,None,right,1,0.13952520000748336,247.21035359986126,None,247.37663349998184,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.73538041223268,98.3360122557007,B,right,0.0336769020611634,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,,,,248.4615741998423,None,right,1,0.3967166000511497,248.5614463998936,None,248.97862439998426,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.74990463300666,94.2474965407515,B,right,0.0337495231650333,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,,,,250.06367830000818,None,right,1,0.45888189994730055,250.1632280999329,None,250.6474247998558,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.78890480402722,97.4985356309571,B,right,0.033944524020136105,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,251.73181599983945,None,right,1,0.20612220000475645,251.83176539978012,None,252.06552919978276,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.8195536967126,96.6850399586396,B,right,0.034097768483562996,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,,,,253.1508060998749,None,right,1,0.47573489998467267,253.2501794998534,None,253.7508089998737,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.80030669176931,97.4269916856725,B,right,0.03400153345884655,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,,,,254.8354789998848,None,right,1,0.2385291000828147,254.93557389988564,None,255.20242779981345,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.84207815090439,95.6575292943562,B,right,0.03421039075452195,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,,,,256.28723389981315,None,right,1,0.21952190017327666,256.38719339994714,None,256.6375620998442,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.78113131452795,95.7414846680536,B,right,0.03390565657263975,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,,,,257.7223100999836,None,right,1,0.8564454999286681,257.8220637999475,None,258.7067090999335,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.7645190524607,95.2336177372607,B,right,0.033822595262303495,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,259.79122079978697,None,right,1,0.0916243998799473,259.8907482000068,None,260.00835059979,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.80950482440723,92.9166845499293,B,right,0.03404752412203615,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,261.0930109999608,None,right,1,0.9569739999715239,261.19355540000834,None,262.17819759994745,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.70704173357884,94.0966106304565,B,right,0.033535208667894195,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,,,,263.2618510997854,None,right,1,0.6276475999038666,263.3619037999306,None,264.01277209981345,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.7622648235936,92.9494874155246,B,right,0.033811324117968,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,,,,265.08055759989657,None,right,1,0.42436009994708,265.1973431999795,None,265.64815319981426,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.83048530467933,98.4125588764928,B,right,0.03415242652339665,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,,,,266.73243749979883,None,right,1,0.19109170022420585,266.8324104999192,None,267.0495165998582,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.79293119740815,96.7478293989698,B,right,0.03396465598704075,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,,,,268.1341609999072,None,right,1,0.18000650010071695,268.23410889995284,None,268.43422249983996,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.72202624735968,96.975585342811,B,right,0.0336101312367984,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,,,,269.5188921999652,None,right,1,0.2748055001720786,269.6192460998427,None,269.91948129981756,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.8313068904997,97.9845524463792,B,right,0.0341565344524985,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,,,,271.0041149999015,None,right,1,0.022011300083249807,271.10440419986844,None,271.1543404997792,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.79730775394814,97.5539703362682,B,right,0.0339865387697407,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,,,,272.2385044998955,None,right,1,0.2595142999198288,272.3388765999116,None,272.624919799855,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.815382970789,98.7011712793141,B,right,0.034076914853945,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,,,,273.7236002997961,None,right,1,0.1667032002005726,273.8237259997986,None,274.0071159999352,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.82931684277607,95.7864083159805,B,right,0.03414658421388035,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,,,,275.09158869995736,None,right,1,0.2380990998353809,275.1922462999355,None,275.45970339979976,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.71333186484589,97.8970920960733,B,right,0.03356665932422945,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,,,,276.5437735999003,None,right,1,0.28997020004317164,276.6437728998717,None,276.96064289985225,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.82856051354292,98.011159490357,B,right,0.0341428025677146,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,,,,278.04541739984415,None,right,1,0.10192150017246604,278.14534449996427,None,278.27992099989206,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.79254397490312,98.9920272096112,B,right,0.0339627198745156,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,,,,279.36363089992665,None,right,1,0.0398375999648124,279.46365709998645,None,279.5304802998435,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.7699292388116,95.4409030654879,B,right,0.033849646194058,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,,,,280.6150979998056,None,right,1,0.1307200000155717,280.71553409984335,None,280.86536539997905,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.80505908760311,100.815908704948,B,right,0.03402529543801555,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,,,,,,281.95007889997214,None,right,1,0.05211140005849302,282.0499476999976,None,282.1336781999562,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.75235630283236,99.5436111946232,B,right,0.0337617815141618,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,,,,,,283.2183116998058,None,right,1,0.18342110002413392,283.3184355997946,None,283.5183863998391,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.83470621915365,101.862614671881,B,right,0.03417353109576825,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,,,,,,284.60311709996313,None,right,1,0.12652509985491633,284.7030442999676,None,284.85314109991305,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.89083600013907,94.0798818226675,B,right,0.034454180000695354,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,,,,,,285.9379371998366,None,right,1,0.06415869994089007,286.03820750000887,None,286.12148119998164,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.82775911430498,94.8618981851994,B,right,0.0341387955715249,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,,,,,,287.20616739988327,None,right,1,0.31604199996218085,287.30616099992767,None,287.63982249982655,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.74867973256901,96.6728457242231,B,right,0.03374339866284505,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,,,,,,288.7247080998495,None,right,1,0.0059951001312583685,288.824557099957,None,288.85773249994963,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
6.84600787993086,95.2545825010161,B,right,0.0342300393996543,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,,,,,,289.9424892999232,None,right,1,0.07530919997952878,290.0426483999472,None,290.14289489993826,None,,,,,Antonella,001,2022-09-01_16h44.51.361,PruebaGabor2,2022.1.3,59.829903612204795,
