Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Orden,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.93234125901961,125.924868165109,F,right,0.03466170629509805,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.27289160000004,None,right,1,1.3994014999999536,61.37289510000005,None,62.79028050000005,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
7.02497359482055,122.628624380508,F,right,0.035124867974102754,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8742158,None,right,1,0.5017468999999437,63.97420480000005,None,64.50759490000002,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
6.60367058960161,122.972561364095,F,right,0.033018352948008055,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.59139960000005,None,right,1,0.5613237999999114,65.69143610000003,None,66.2748626,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
6.09987877706183,125.373371597183,E,left,0.030499393885309152,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.35858520000005,None,right,0,0.7212466999999378,67.45865360000005,None,68.20872340000005,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
5.99246984832617,128.207849823814,E,left,0.02996234924163085,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.29262560000001,None,left,1,1.5157460999999444,69.39243200000004,None,70.92617950000005,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
5.97116825735348,117.721009455833,E,left,0.029855841286767403,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.00988380000001,None,left,1,0.8468862999999374,72.10992380000005,None,72.97692160000003,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
6.73943488968302,125.807525046009,F,right,0.0336971744484151,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.06055750000002,None,left,0,0.5159488999999553,74.16064520000003,None,74.69401540000001,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
7.10539554110955,131.136658346503,F,right,0.035526977705547746,8,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.77774430000005,None,right,1,0.9098291999999333,75.87806140000004,None,76.81148160000004,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
6.12217460351626,126.097885466808,E,left,0.0306108730175813,9,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8952003,None,left,1,1.1386342999999783,77.99523280000005,None,79.16227530000003,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
5.56505551233152,123.664663304171,E,left,0.0278252775616576,10,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.24589590000005,None,left,1,0.610375099999942,80.34582500000005,None,80.97936850000002,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
5.91037757272398,127.915093901674,E,left,0.0295518878636199,11,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.06319180000003,None,left,1,0.4416323999999463,82.16322080000003,None,82.63021120000002,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
5.52075126243115,123.72341354159,E,left,0.027603756312155753,12,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.71362810000005,None,left,1,0.4150836999999683,83.81378210000003,None,84.24714410000001,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
5.8665988200787,125.853730678291,E,left,0.0293329941003935,13,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.33067840000001,None,left,1,0.5662483999999495,85.43081400000005,None,86.01438060000004,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
7.37386481574254,126.306325176555,F,right,0.036869324078712705,14,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0978996,None,right,1,0.9023431999999048,87.19808950000004,None,88.13168260000003,None,Antonella,001,2022-12-06_13h25.03.017,PruebaGabor2,2022.1.3,59.77918763670368,
