Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones2.started,Instrucciones2.stopped,Instrucciones.started,Instrucciones.stopped,instrucciones3.started,instrucciones3.stopped,Intrucciones1.started,Intrucciones1.stopped,text_2.started,text_2.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,KeyRespPrueba.rt,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.13049851653438,124.500689885285,B,right,0.0306524925826719,0,14,14,14,,,,,,,,,,,,,,,right,1,60.02792999986559,None,59.92785870004445,None,60.311440399847925,None,0.2649314000736922,,,,,,,,,,,,,,,,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.7112388074605,122.99140451055,B,right,0.0335561940373025,0,15,15,15,,,,,,,,,,,,,,,right,1,61.49609319982119,None,61.39636509981938,None,61.9801025998313,None,0.4594424997922033,,,,,,,,,,,,,,,,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.371803479359,124.129923503905,B,right,0.031859017396795,0,16,16,16,,,,,,,,,,,,,,,right,1,63.164868799969554,None,63.0650720000267,None,63.41511980001815,None,0.22997540002688766,,,,,,,,,,,,,,,,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.49400070200202,123.991531915034,B,right,0.0324700035100101,0,17,17,17,,,,,,,,,,,,,,,right,1,64.5993244999554,None,64.49975029984489,None,64.8328746999614,None,0.20415899995714426,,,,,,,,,,,,,,,,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.62334361253407,127.139237735526,B,right,0.03311671806267035,0,18,18,18,,,,,,,,,,,,,,,right,1,66.01780699985102,None,65.91782329999842,None,66.43504219991155,None,0.3856725001242012,,,,,,,,,,,,,,,,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.42492405285687,119.481876337796,B,right,0.03212462026428435,0,19,19,19,,,,,,,,,,,,,,,right,1,67.61981609999202,None,67.5195606998168,None,67.936646200018,None,0.2879725000821054,,,,,,,,,,,,,,,,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.43903089989908,None,space,2.8397127999924123,69.93941130000167,None,,,,,,,,,,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.05100711134529,126.942836493549,A,left,0.020255035556726447,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,72.90947959991172,None,right,0,1.0018438999541104,73.00947239995003,None,74.04416939988732,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.23099506672041,123.401469205642,A,left,0.021154975333602048,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,75.1286523998715,None,left,1,0.11075510014779866,75.22862279997207,None,75.36239329981618,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.24789942373688,126.07154169596,A,left,0.0212394971186844,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,76.4481273998972,None,left,1,0.1285459001082927,76.54711279994808,None,76.69709729985334,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.50662662795716,126.107776343216,A,left,0.022533133139785798,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,77.78145179990679,None,left,1,0.08890810003504157,77.88200509990565,None,77.99853219999932,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.26119544339254,129.060886148814,A,left,0.0213059772169627,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,79.08352470002137,None,left,1,0.10845039994455874,79.18321279995143,None,79.31690159998834,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.12897011869915,123.931209077652,A,left,0.02064485059349575,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,80.40121389995329,None,left,1,0.22347570001147687,80.50127050001174,None,80.7514966998715,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.17914595645161,123.775418390505,A,left,0.02089572978225805,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,81.8363790998701,None,left,1,0.19491269998252392,81.93647670000792,None,82.15322979982011,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.50835693086305,125.145778897156,A,left,0.02254178465431525,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,83.23759299982339,None,left,1,0.29788789991289377,83.33785779983737,None,83.65475469990633,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.40987419607911,122.854388911422,A,left,0.022049370980395548,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,84.739346700022,None,left,1,0.12426499999128282,84.8393333000131,None,84.98953529982828,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.18629982963397,124.845358525135,A,left,0.02093149914816985,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,86.07447110000066,None,left,1,0.4529697000980377,86.17454659985378,None,86.65880730003119,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.11767176530402,124.713542994358,A,left,0.0205883588265201,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,87.74363089981489,None,left,1,0.15201480011455715,87.8432966999244,None,88.02675720001571,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.33123574958427,122.882328178969,A,left,0.021656178747921348,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,89.11177950003184,None,left,1,0.2551873999182135,89.21159600000829,None,89.49514689994976,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.1779342846006,126.550952182686,A,left,0.020889671423003,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,90.57964230002835,None,left,1,0.4517630999907851,90.6795677000191,None,91.16384389996529,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.57678796817801,122.327938758608,A,left,0.02288393984089005,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,92.24837709986605,None,left,1,0.11095630005002022,92.34827089984901,None,92.48221499985084,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
