FrecEspacial,Orientation,Categoria,tecla,FrecuenciaEspacial,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Instrucciones2.started,Instrucciones2.stopped,Instrucciones.started,Instrucciones.stopped,instrucciones3.started,instrucciones3.stopped,Intrucciones1.started,Intrucciones1.stopped,text_2.started,text_2.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.67570285788662,58,A,left,0.0283785142894331,0,0,0,0,20.862083500018343,24.866859100060537,25.36762150004506,29.372259799856693,29.87347129988484,33.87747700000182,16.87322030006908,20.879021799890324,34.360425000078976,None,left,1,0.364609100157395,38.567136799916625,None,38.46711159986444,None,38.9487661998719,None,Antonella2,001,2022-08-31_16h46.21.370,PruebaGabor2,2022.1.3,59.9150404395355,
5.97436997443584,274,A,left,0.0298718498721792,0,1,1,1,,,,,,,,,,,left,1,0.27734089992009103,40.134427699958906,None,40.03430059994571,None,40.446801299927756,None,Antonella2,001,2022-08-31_16h46.21.370,PruebaGabor2,2022.1.3,59.9150404395355,
5.68239108616436,44,A,left,0.0284119554308218,0,2,2,2,,,,,,,,,,,left,1,0.36715500010177493,41.63678970001638,None,41.5364270999562,None,42.037091800011694,None,Antonella2,001,2022-08-31_16h46.21.370,PruebaGabor2,2022.1.3,59.9150404395355,
5.87740232142946,312,A,left,0.0293870116071473,0,3,3,3,,,,,,,,,,,right,0,1.2632661000825465,43.220686899963766,None,43.12064899993129,None,44.50611359998584,None,Antonella2,001,2022-08-31_16h46.21.370,PruebaGabor2,2022.1.3,59.9150404395355,
6.21497055868499,276,A,left,0.03107485279342495,0,4,4,4,,,,,,,,,,,right,0,0.417375500081107,45.690396500052884,None,45.590606400044635,None,46.1366101000458,None,Antonella2,001,2022-08-31_16h46.21.370,PruebaGabor2,2022.1.3,59.9150404395355,
5.9777226950445,339,A,left,0.0298886134752225,0,5,5,5,,,,,,,,,,,right,0,0.29287820030003786,47.32711600000039,None,47.22611050005071,None,47.64255820005201,None,Antonella2,001,2022-08-31_16h46.21.370,PruebaGabor2,2022.1.3,59.9150404395355,
