,Frecuencia,Orientacion,Categoria
0,5.807105503133402,126.09552760980472,A
1,5.644369615015619,120.10294799384462,A
2,6.018421081551211,124.97049976180415,A
3,5.599912957317314,123.6593770257031,A
4,5.860006755041613,125.09781049369752,A
5,6.099510452037288,126.46128236620166,A
6,5.929409167331685,130.2808068783679,A
7,5.895808096191961,125.78495445871127,A
8,5.735538568498543,123.2384163189689,A
9,5.816339634610821,122.69560495456821,A
