,Frecuencia,Orientacion,Categoria
0,4.2723842852060265,123.88887354460402,A
1,4.363459459028254,125.70396438556446,A
2,4.2103462870127615,126.69960386714077,A
3,4.289891315721396,124.02144701458934,A
4,4.175048733706227,125.37144325958361,A
5,4.178435125075284,128.27949758732044,A
6,4.079978281406181,127.62207589573126,A
7,4.388515237355401,126.1255004895092,A
8,4.200736134190031,125.5091290148624,A
9,4.251515742485309,127.77143531064453,A
