,Frecuencia,Orientacion,Categoria
0,6.802105723506538,99.42926696988245,B
1,6.795604613893363,95.67323423541272,B
2,6.830776506829983,95.63721598089977,B
3,6.790579377925024,96.25919920288938,B
4,6.7711153298955296,94.99670139508311,B
5,6.793735924263204,98.75641496975483,B
6,6.789872592861916,97.64632199686775,B
7,6.770609875777289,100.76935415129759,B
8,6.852787321093604,96.30912999775101,B
9,6.756732205687509,99.16283452159388,B
