,Frecuencia,Orientacion,Categoria
0,6.253277797547606,124.29380362584023,A
1,6.082542963584794,128.20900278303117,A
2,5.837410106198081,123.57871267574609,A
3,5.616069761486565,125.02658563375077,A
4,6.03729922038158,130.30581416319302,A
5,5.67593074738314,120.92651518322045,A
6,5.822035384867842,129.03184040202754,A
7,5.810576686658542,119.4396140253861,A
8,5.860785355628351,126.49057652574959,A
9,5.901049822483449,124.5050540636006,A
